battery_id,cycle_index,cycle,time_seconds,capacity_ahr,ambient_temp_c,voltage_measured_mean,voltage_measured_min,voltage_measured_max,current_measured_mean,current_measured_std,temperature_measured_mean,temperature_measured_max,current_load_mean,voltage_load_mean,discharge_time_sec,re_ohm_interp,rct_ohm_interp,sense_current_interp,battery_current_interp,current_ratio_interp,battery_impedance_interp,rectified_impedance_interp,regen_cycles,capacity_after_regen,capacity_deg,cluster,dcr,lli,lam,soh,capacity_derivative,regen_strength,impedance_sum,impedance_growth,dcr_growth,lli_scaled,lli_smooth,lam_scaled,lam_smooth,dcr_scaled,dcr_smooth,temp_rise,thermal_stress,ir_drop,voltage_range,C_rate_avg,C_rate_max,current_temp_product,load_temp_interact,cycle_diff_time,cycle_duration_rate,battery_encoded,_crate_bin,_temp_bin,C_rate_abs,C_rate_max_abs,current_temp_product_abs,load_temp_interact_abs,ir_drop_abs,impedance_growth_log,dcr_growth_log,capacity_smooth
B0006,21,11,1207303039.0,1.9455991514129352,24.0,3.566658719765511,2.3406023605912454,4.177579509962451,-1.9891317699701736,0.2054573708045248,31.87412757184136,38.65978861919643,-1.977943915343916,2.660603174603174,3530.25,0.0625493835344991,0.0789245596646899,796.5644739023782,301.46595620683144,2.798777144278525,0.3899836563338247,0.08695758318097,1.0,2.035337591005598,41.74552477030949,0.0,0.0,-0.0022029063464217,0.0,0.9559098009149796,-0.0116316403431184,0.0897384395926628,0.141473943199189,0.9985429370391476,0.0,0.1248612972153922,-0.0024452199342138,-0.0616046142506126,0.0,-0.3362197248490324,0.0,14.659788619196434,0.0041526205280623,-0.9060555451623368,1.8369771493712053,-0.9772982024127536,-0.7754079886108561,-29.16025128349081,-14.326985065291618,14951.0,4.235110827843854,1,3,1,0.9772982024127536,0.7754079886108561,29.16025128349081,14.326985065291618,0.9060555451623368,0.6924183835714983,0.0,1.9455991514129352
B0006,24,12,1207331787.0,1.934750504484113,24.0,3.568703597012284,2.4263021374140443,4.177996110793395,-1.9887805507702208,0.2065843983752092,32.120959708576166,38.84979195732924,-1.977655614973262,2.662352941176471,3491.016,0.0625493835344991,0.0790683312153407,797.948886463864,306.5672121094952,2.7581935917357603,0.3697973655395136,0.0853383584212107,1.0,2.035337591005598,41.74552477030949,0.0,0.0,-0.0023790880287504,0.0,0.9505796547137972,-0.0108486469288222,0.100587086521485,0.1416177147498398,1.1011817459995223,0.0,0.1242615844636803,-0.0019937101133585,-0.0616046142506126,0.0,-0.3362197248490324,0.0,14.849791957329238,0.0042537163843777,-0.906350655835813,1.7516939733793508,-0.977125641751892,-0.7741279678656222,-29.53297742772044,-14.510112496187418,28748.0,8.234851974322593,1,3,1,0.977125641751892,0.7741279678656222,29.53297742772044,14.510112496187418,0.906350655835813,0.7424999226429919,0.0,1.934750504484113
B0006,26,13,1207346514.0,1.9232799539368028,24.0,3.569207084156356,2.475369770000704,4.176316409477926,-1.988732086640128,0.2072942912114452,32.11021168908644,38.75128344015104,-1.9775182795698925,2.6636182795698926,3470.281,0.0625493835344991,0.0792128119325787,799.3332990253499,311.66846801215894,2.717610039192996,0.3496110747452023,0.0837191336614514,1.0,2.035337591005598,41.74552477030949,0.0,0.0,-0.0022270074849617,0.0,0.9449439554578114,-0.01147055054731,0.1120576370687951,0.1417621954670778,1.2043268304610846,0.0,0.1247792582660407,-0.0017881814556292,-0.0616046142506126,0.0,-0.3362197248490324,0.0,14.751283440151042,0.004250746103888,-0.9055888045864636,1.7009466394772224,-0.977101830404682,-0.7734065888627817,-29.336350696551545,-14.41350605018986,14727.0,4.24374856099427,1,3,1,0.977101830404682,0.7734065888627817,29.336350696551545,14.41350605018986,0.9055888045864636,0.7904221699797277,0.0,1.9232799539368028
B0006,28,14,1207362026.0,1.911889930948487,24.0,3.5659271296109383,2.342364523655007,4.177992455010172,-1.988720029036864,0.2072069655826112,31.98906127891816,38.76853764058789,-1.977513978494624,2.6609301075268816,3470.0,0.0625493835344991,0.0793580018164039,800.7177115868358,316.7697239148227,2.677026486650231,0.3294247839508911,0.0820999089016921,1.0,2.035337591005598,41.74552477030949,0.0,0.0,-0.0014807494008714,0.0,0.939347820920401,-0.0113900229883159,0.123447660057111,0.141907385350903,1.3079781904238543,0.0,0.1273194797191545,-0.0013736703065874,-0.0616046142506126,0.0,-0.3362197248490324,0.0,14.768537640587889,0.0042560627206292,-0.9049970220840566,1.8356279313551656,-0.977095906275284,-0.773486474212044,-29.370486605421963,-14.430277670290865,15512.0,4.470317002880556,1,3,1,0.977095906275284,0.773486474212044,29.370486605421963,14.430277670290865,0.9049970220840566,0.8363718990448169,0.0,1.911889930948487
B0006,30,15,1207376701.0,1.9010667141979305,24.0,3.561241727064949,2.188400081882664,4.177439981618572,-1.988787404228788,0.2076990497369646,31.87881444863544,38.84686112344348,-1.977388108108108,2.656816216216216,3450.297,0.0625493835344991,0.0795039008668162,802.1021241483216,321.87097981748644,2.636442934107466,0.30923849315658,0.0804806841419328,1.0,2.035337591005598,41.74552477030949,0.0,0.0,-0.0006511560171408,0.0,0.9340301690486008,-0.0108232167505564,0.1342708768076674,0.1420532844013153,1.412135825887772,0.0,0.1301433699464647,-0.0010502072923251,-0.0616046142506126,0.0,-0.3362197248490324,0.0,14.846861123443482,0.0043030675688032,-0.9044255108487328,1.989039899735908,-0.9771290089861996,-0.7730360363483776,-29.52725039463847,-14.507298696106066,14675.0,4.253257038450819,1,3,1,0.9771290089861996,0.7730360363483776,29.52725039463847,14.507298696106066,0.9044255108487328,0.8805125898365659,0.0,1.9010667141979305
B0006,32,16,1207391432.0,1.8891989948061456,24.0,3.557881987836072,2.1206980945954057,4.17561570814845,-1.98859108959304,0.2080360311620029,31.7674507110244,38.8658897816528,-1.977279347826087,2.653130434782609,3429.407,0.0625493835344991,0.0796505090838158,803.4865367098075,326.9722357201502,2.595859381564701,0.2890522023622688,0.0788614593821736,1.0,2.035337591005598,41.74552477030949,0.0,0.0,-0.0001303506012128,0.0,0.9281993331989462,-0.0118677193917848,0.1461385961994523,0.1421998926183149,1.516799736852937,0.0,0.1319161629233754,-0.0006593813930894,-0.0616046142506126,0.0,-0.3362197248490324,0.0,14.865889781652797,0.0043348280859193,-0.9047515530534632,2.054917613553044,-0.9770325558786076,-0.772608452497304,-29.562175958666977,-14.524458288777907,14731.0,4.295494818782286,1,3,1,0.9770325558786076,0.772608452497304,29.562175958666977,14.524458288777907,0.9047515530534632,0.9229881487656632,0.0,1.8891989948061456
B0006,34,17,1207406081.0,1.878278372248849,24.0,3.56282437243777,2.369981457799298,4.177602520456299,-1.9884892463229664,0.2089614865733148,31.78991634963658,38.647578733807656,-1.9771781420765029,2.657338797814208,3409.484,0.0625493835344991,0.0797978264674024,804.8709492712934,332.07349162281395,2.555275829021937,0.2688659115679576,0.0772422346224143,1.0,2.035337591005598,41.74552477030949,0.0,0.0,-0.0007617729574392,0.0,0.922833824005014,-0.0109206225572966,0.157059218756749,0.1423472100019014,1.62196992331917,0.0,0.1297668359687238,-0.0003910059201901,-0.0616046142506126,0.0,-0.3362197248490324,0.0,14.647578733807656,0.0042961277230816,-0.9054855746235622,1.8076210626570008,-0.9769825183465176,-0.7716490273383685,-29.12655279684549,-14.3104283590343,14649.0,4.296544579765063,1,3,1,0.9769825183465176,0.7716490273383685,29.12655279684549,14.3104283590343,0.9054855746235622,0.9639259143829518,0.0,1.878278372248849
B0006,36,18,1207420765.0,1.8675697161520208,24.0,3.559195328016864,2.247991649924625,4.176354539745044,-1.988347427444488,0.2093662777742531,31.82883467218067,38.79218188173866,-1.9770472527472525,2.6534615384615385,3390.422,0.0625493835344991,0.0799458530175763,806.2553618327793,337.1747475254777,2.514692276479172,0.2486796207736464,0.075623009862655,1.0,2.035337591005598,41.74552477030949,0.0,0.0,-0.0002728779887829,0.0,0.9175724579573612,-0.0107086560968281,0.1677678748535771,0.1424952365520754,1.7276463852867094,0.0,0.1314310075390915,-0.0009149786719726,-0.0616046142506126,0.0,-0.3362197248490324,0.0,14.792181881738657,0.0043629323670428,-0.9057337895553252,1.928362889820419,-0.9769128400390784,-0.7711815858269003,-29.411996790846025,-14.45067241246391,14684.0,4.33102427957218,1,3,1,0.9769128400390784,0.7711815858269003,29.411996790846025,14.45067241246391,0.9057337895553252,1.0034391074175144,0.0,1.8675697161520208
B0006,38,19,1207435595.0,1.8675892574453767,24.0,3.5580906165580983,2.4115317107898875,4.177450270459645,-1.9774549866256104,0.2555143974441181,31.890449470827843,38.77022223929529,-1.9660538461538464,2.6421263736263736,3390.281,0.0625493835344991,0.0800945887343373,807.6397743942651,342.27600342814145,2.4741087239364075,0.2284933299793352,0.0740037851028957,1.0,2.035337591005598,41.74552477030949,0.0,0.0,-0.000138872036375,0.0,0.9175820589657848,1.954129335590693e-05,0.1677483335602212,0.1426439722688364,1.8338291227553571,0.0,0.1318871564270013,-0.001614636865241,-0.0616046142506126,-0.1494377963583475,-0.3362197248490324,-0.57112981995406,14.770222239295292,0.0043566365853718,-0.9159642429317248,1.7659185596697575,-0.9715611770709002,-0.7204830282195962,-29.207449620662967,-14.350174504408525,14830.0,4.374268681562273,1,3,1,0.9715611770709002,0.7204830282195962,29.207449620662967,14.350174504408525,0.9159642429317248,1.0416288440220496,0.0,1.8675697161520208
B0006,41,20,1208553019.0,1.979626548250818,24.0,3.565899462157853,2.203355846859377,4.174584178175673,-1.9892347833261184,0.2038860410248102,31.51177053595285,37.54320599748628,-1.97821875,2.6565104166666664,3591.734,0.0625493835344991,0.0816826308396736,809.024186955751,347.3772593308052,2.4335251713936428,0.208307039185024,0.0723845603431364,1.0,2.035337591005598,41.74552477030949,0.0,0.0,-0.0032710197760531,0.0,0.9726281070025072,0.1120372908054412,0.05571104275478,0.1442320143741727,2.9675356838434768,0.0,0.1212254978771295,-0.0019049746394451,-0.0616046142506126,-0.262431056834004,-0.3362197248490324,-1.068120960827611,13.543205997486282,0.0037706595191855,-0.9093890454911864,1.971228331316296,-0.9773488148302462,-0.7770026493335402,-26.94061644795061,-13.2364363306451,1117424.0,311.109898450077,1,3,1,0.9773488148302462,0.7770026493335402,26.94061644795061,13.2364363306451,0.9093890454911864,1.3781451674154042,0.0,1.8675697161520208
B0006,45,21,1208572149.0,1.9575499080884025,24.0,3.570814209348872,2.35887751155593,4.175224020262452,-1.9890474874073767,0.2051049765214555,31.874488497680712,37.90362577530197,-1.9779547368421049,2.662689473684211,3552.297,0.0607631926266843,0.0787490586468138,810.4085995172369,352.4785152334689,2.392941618850878,0.1881207483907128,0.0707653355833771,1.0,2.035337591005598,41.74552477030949,0.0,-2.8556490997703,-0.003628641567555,-0.7471889817917376,0.9617814345585968,-0.0220766401624155,0.0777876829171955,0.1395122512734981,-0.401913007747265,-1000.0,0.120008172978088,-0.0022129115919572,-0.2028739751104703,-0.3939017741786119,-0.5163877202075987,-1.7857059196174276,13.903625775301968,0.0039139817913023,-0.9081247356646612,1.816346508706522,-0.9772567927895404,-0.7757128549906541,-27.65497191421682,-13.587412733317588,19130.0,5.385247911420305,1,3,1,0.9772567927895404,0.7757128549906541,27.65497191421682,13.587412733317588,0.9081247356646612,-0.337837738004892,-6.90875477931522,1.8675697161520208
B0006,49,22,1208591235.0,1.9458150170787551,24.0,3.5666817833633124,2.218672914041916,4.177217300859919,-1.988682950523383,0.2054837524109853,31.53911453638972,37.6701605139887,-1.9778169312169307,2.660365079365079,3531.578,0.0609950590603117,0.0789753605710973,812.963309069223,353.3144723182369,2.398972019621457,0.186983944983373,0.0711359618524508,1.0,2.035337591005598,41.74552477030949,0.0,-2.4849557043677546,-0.0022134618284599,-0.5649663023782826,0.956015859814876,-0.0117348910096473,0.0895225739268428,0.139970419631409,-0.0748256643442637,-1000.0,0.1248253669353818,-0.0028277383935795,-0.1684215379329576,-0.6216368977709312,-0.4930000126815903,-2.785520597301778,13.670160513988698,0.003870836355302,-0.9063167039982334,1.9585443868180028,-0.9770776888976722,-0.7751615515275527,-27.18561514508729,-13.356808841868292,19086.0,5.404382969877657,1,3,1,0.9770776888976722,0.7751615515275527,27.18561514508729,13.356808841868292,0.9063167039982334,-0.0721584757252009,-6.90875477931522,1.8675697161520208
B0006,53,23,1208610102.0,1.9242461121680088,24.0,3.566839274502584,2.339723057947995,4.176681511062203,-1.9885447318884863,0.2067225742974954,31.220866832188783,37.34166959188387,-1.977594652406417,2.659668449197861,3492.907,0.0603051586942025,0.0786978415955123,812.6975838542401,353.0078787944141,2.40136095969852,0.1846092618671018,0.070609759959643,1.0,2.035337591005598,41.74552477030949,0.0,-3.5879247939490844,-0.0018125627513432,-0.6573535867230392,0.9454186473396275,-0.0215689049107463,0.1110914788375891,0.1390030002897148,-0.7654683439790039,-1000.0,0.1261900053331913,-0.0024678950464053,-0.1858889965398345,-0.7103945330305778,-0.5625882999218944,-3.3695652297708234,13.341669591883871,0.0038196463839088,-0.907170825304723,1.836958453114208,-0.9770097794582556,-0.7738763286641852,-26.530506781537483,-13.034941665571376,18867.0,5.401517990600551,1,3,1,0.9770097794582556,0.7738763286641852,26.530506781537483,13.034941665571376,0.907170825304723,-0.5684160058823101,-6.90875477931522,1.8675697161520208
B0006,57,24,1208629649.0,1.945981133142164,24.0,3.571051969392875,2.399750820894273,4.190384318239257,-1.9885639445355097,0.205949863235092,31.119005145018026,37.28979017254232,-1.977675531914893,2.663840425531915,3511.594,0.0594224939476041,0.0785139209642899,812.4996357354171,349.8130864564654,2.407647657931573,0.1881866991414303,0.0701389204606391,1.0,2.035337591005598,41.74552477030949,0.0,-4.999073388421747,-0.0032130060444865,-1.1386756179615964,0.9560974757905956,0.0217350209741551,0.089356457863434,0.137936414911894,-1.5269058630049848,-1000.0,0.1214229734269995,-0.0016328580336707,-0.2768914836988219,-0.6390861081685573,-0.6516201818291106,-3.3998103984684915,13.289790172542318,0.0037845463264086,-0.90721154386096,1.790633497344984,-0.9770192189964918,-0.7746450634323022,-26.427597567560003,-12.984380415004548,19547.0,5.566417985676714,1,3,1,0.9770192189964918,0.7746450634323022,26.427597567560003,12.984380415004548,0.90721154386096,-0.9269955752408509,-6.90875477931522,1.8675697161520208
B0006,61,25,1208648515.0,1.901407930553079,24.0,3.56663084740298,2.491410879472442,4.176973413125379,-1.9880563928902784,0.2082194776973129,31.03324407815673,37.16794481484507,-1.9772206521739129,2.659152173913044,3431.937000000006,0.0607228019486205,0.0796250218284354,811.5338433690066,351.3035093288327,2.4062637381017384,0.1874460435670905,0.0713632208674899,1.0,2.035337591005598,41.74552477030949,0.0,-2.92022316234523,-0.001471803040182,-0.4437881762982328,0.9341978151219876,-0.0445732025890848,0.1339296604525188,0.1403478237770559,0.1946039399867536,-1000.0,0.1273499326386405,-0.0011694484609629,-0.1455106588398618,-0.627769237380528,-0.5204618129969473,-3.737233936858428,13.167944814845072,0.0038368841895527,-0.907478673489936,1.6855625336529363,-0.9767698492372808,-0.7721654843248874,-26.178616870379138,-12.862051471561056,18866.0,5.497187156988742,1,3,1,0.9767698492372808,0.7721654843248874,26.178616870379138,12.862051471561056,0.907478673489936,0.1778146994746624,-6.90875477931522,1.8675697161520208
B0006,65,26,1208667281.0,1.878674213680085,24.0,3.552739224085492,2.1387303309558976,4.173452155236546,-1.9772969675547487,0.254357010276143,31.001249222460967,37.51577848501052,-1.9663858695652168,2.636086956521739,3431.125,0.0606686017938375,0.0800367208360728,810.7901247613602,352.35550194235924,2.396801611307111,0.1943396003496364,0.0714350729029975,1.0,2.035337591005598,41.74552477030949,0.0,-3.006874943258641,0.0005465434961181,-0.3906468574816353,0.923028308415357,-0.0227337168729941,0.156663377325513,0.1407053226299103,0.4498231144032207,-1000.0,0.1342202731825254,-0.0006594676226109,-0.1354633477480032,-0.559281665332535,-0.52592882841655,-3.574530309362677,13.515778485010522,0.003939168198479,-0.916652267563753,2.034721824280648,-0.9714835393013812,-0.7215426830275061,-26.72470781255302,-13.13035631903148,18766.0,5.469343145468186,1,3,1,0.9714835393013812,0.7215426830275061,26.72470781255302,13.13035631903148,0.916652267563753,0.3714415589243453,-6.90875477931522,1.8675697161520208
B0006,69,27,1208686588.0,1.8683061328264217,24.0,3.556095975504661,2.346064498302046,4.1764585468168685,-1.9771693646864963,0.2551582914599148,30.92143474404136,37.24165964092258,-1.966187978142076,2.63872131147541,3412.406,0.0599397773444957,0.0790784924974372,810.8410105908533,352.3395003577337,2.395324034240974,0.1869996128757714,0.0707940022474521,1.0,2.035337591005598,41.74552477030949,0.0,-4.172073396317436,0.0001035860350787,-0.5083819484381363,0.9179342734506016,-0.0103680808536632,0.1670314581791763,0.1390182698419329,-0.7545673788998125,-1000.0,0.132712470360234,0.0002173270409101,-0.1577232598392096,-0.3823734648677847,-0.5994432771978768,-3.049532149767002,13.241659640922578,0.0038804467114753,-0.9173746640292512,1.8303940485148225,-0.971420845589658,-0.7206926199998336,-26.18100377963771,-12.863224205395456,19307.0,5.657884788619626,1,3,1,0.971420845589658,0.7206926199998336,26.18100377963771,12.863224205395456,0.9173746640292512,-0.5622223187804053,-6.90875477931522,1.8675697161520208
