battery,cycle_num,capacity_ahr,capacity_mean,voltage_measured_mean,voltage_min,voltage_max,voltage_std,v_dod_10,v_dod_50,v_dod_90,temperature_measured_max,temperature_mean,temperature_min,temperature_std,ambient_temp_c,temp_rise_cycle,re_ohm_interp,rct_ohm_interp,ir_mean,ir_max,current_mean,current_std,current_min,current_max,discharge_time_sec,eff_c_rate,dvdt_max_abs,dTdt_max
B0005,19,1.8027776247196041,1.8027776247196041,3.557886771846508,2.4556793246645583,4.189272591516219,0.24145031412156678,0.0,0.0,0.0,38.54659017774874,31.966241678512723,24.355030419469987,3.433369080629228,24.361449262276754,14.185140915471987,0.5376246342186874,0.5376246342186874,0.0,0.0,-1.9131602105481538,0.43619046586394566,-2.0170254305215485,0.002337558709004184,3390.281,1.9142954371600982,0.02468424362585538,0.014050971440979079
B0005,20,1.8470259949329193,1.8470259949329193,3.5520375235511907,2.632142800798914,4.187614060563439,0.23416563071224794,0.0,0.0,0.0,38.44749852224995,32.37143341978575,24.549424447285215,3.358265608227543,24.558714742953534,13.888783779296418,0.5948832536302291,0.5948832536302291,0.0,0.0,-1.8553455745575975,0.5400579358950733,-2.01684718332263,0.005955165804640151,3591.734,1.8512767320070223,0.017325825907312846,0.01043691431302278
B0005,21,1.847417311283644,1.847417311283644,3.5525668436897124,2.5027764692056795,4.1876287811083985,0.2441722414090925,0.0,0.0,0.0,38.992275791716615,32.70024990461686,24.917503693363493,3.4144547200965945,24.92210633449132,14.070169457225294,0.5752910435149242,0.5752910435149242,0.0,0.0,-1.8746995273150975,0.5078881766945342,-2.016190951623346,0.0016182635202416972,3552.297,1.8722258641721452,0.020845884667684618,0.010672141412177188
B0005,22,1.8361774213478947,1.8361774213478947,3.556794038327039,2.617507742871704,4.187447226312926,0.23311973567394634,0.0,0.0,0.0,38.51424197364312,32.32266411829938,24.56596639952811,3.395181230789341,24.56596639952811,13.948275574115005,0.5746295172318457,0.5746295172318457,0.0,0.0,-1.873827212788385,0.5090210348494151,-2.016760348146938,0.002519215784369448,3531.578,1.8717521506964936,0.01801437593784306,0.01041341104334471
B0005,23,1.8257807475776242,1.8257807475776242,3.5614100044534203,2.694074478000972,4.187344026387161,0.22484633144049296,0.0,0.0,0.0,38.165816144899125,31.98795810666763,24.21658146702539,3.404274898198559,24.21658146702539,13.949234677873736,0.56763163871444,0.56763163871444,0.0,0.0,-1.883193546754683,0.49304941109665107,-2.0160230713598764,0.0037933120349866447,3492.907,1.881759431693843,0.016527646072966157,0.01063265871228976
B0005,24,1.8251136435078368,1.8251136435078368,3.5566107947817986,2.6237674644021887,4.187438187636325,0.23067449635182954,0.0,0.0,0.0,38.16526203587147,31.894456524691385,24.054990657817566,3.436465900023053,24.054990657817566,14.110271378053906,0.5751265455508093,0.5751265455508093,0.0,0.0,-1.873239184822504,0.51045002675325,-2.01719076462715,0.00343888873867598,3511.594,1.8710617220066479,0.0184795665237881,0.010601199301269827
B0005,25,1.8255815042203762,1.8255815042203762,3.5586742170266272,2.5010798299873738,4.18774138117799,0.23845858592777874,0.0,0.0,0.0,38.27549578575718,31.78039681801023,24.024851602995685,3.4449494445307676,24.028778234327,14.24671755143018,0.537870205606472,0.537870205606472,0.0,0.0,-1.9139593751505897,0.4336815885962881,-2.0161148625656655,0.0012614422239159216,3431.9370000000054,1.9149807864169255,0.022293343472784406,0.012428306007683396
B0005,26,1.8140311275083907,1.8140311275083907,3.564103182686905,2.6849988185249796,4.188261122540052,0.22371289710668404,0.0,0.0,0.0,37.982160799183106,31.688747146342205,23.93622764909489,3.4231952488727075,23.93841461307264,14.043746186110464,0.550399510141478,0.550399510141478,0.0,0.0,-1.9030532722310995,0.45609178373993275,-2.0168636304742815,0.0031353992245556606,3431.125,1.9033151106503572,0.017436056607148274,0.010986122870254368
B0005,27,1.8147691941158939,1.8147691941158939,3.559588063594272,2.547109116468133,4.187338767288234,0.23399060506233524,0.0,0.0,0.0,38.11100191887773,31.596747992569153,23.811534187517502,3.461139819499428,23.811534187517502,14.299467731360231,0.5382850599145006,0.5382850599145006,0.0,0.0,-1.9134590742247914,0.434873129767018,-2.024643671910137,0.0011043615738374486,3412.406,1.9145345245604473,0.02107244521922558,0.011888250740971818
B0005,28,1.813969388710352,1.813969388710352,3.556833231052199,2.471314764334132,4.187560306288175,0.23947202414141244,0.0,0.0,0.0,38.18831137948753,31.565586498787077,23.754765330883426,3.480274215150429,23.754765330883426,14.433546048604104,0.5378079622620257,0.5378079622620257,0.0,0.0,-1.913620909902553,0.43491395027052004,-2.017291134571006,-3.060676830687782e-05,3410.688,1.91465469704566,0.023798204805835693,0.013437408935804574
B0005,29,1.802765665167823,1.802765665167823,3.5624410850948944,2.6613903306108773,4.18805176248713,0.22469381728284948,0.0,0.0,0.0,37.998541119085836,31.59124667045208,23.79410930748377,3.455173082508427,23.79768342466196,14.200857694423874,0.5522251664663389,0.5522251664663389,0.0,0.0,-1.9025819745719061,0.45735642874148813,-2.01713712589233,0.0037901043107805275,3410.718,1.90281236813016,0.01847409219854897,0.010712788337093507
B0005,30,1.804077040117352,1.804077040117352,3.5591407106855666,2.541762355407921,4.187667484260542,0.2337381121665522,0.0,0.0,0.0,38.194201649765226,31.603485399391182,23.801300986918452,3.4825819327963465,23.801300986918452,14.392900662846774,0.5424922966321463,0.5424922966321463,0.0,0.0,-1.9130621638638965,0.4362089113558066,-2.0159460285100574,0.0006901740069088986,3392.719,1.9142986331678122,0.021818988592444435,0.012712234662556741
B0005,31,1.8518025516704486,1.8518025516704486,3.5573161327793144,2.628919415830567,4.2010701773378685,0.2244802327371113,0.0,0.0,0.0,38.45796400011448,31.91556385491565,23.78129749955371,3.5076959837591097,23.78129749955371,14.67666650056077,0.544241741129979,0.544241741129979,0.0,0.0,-1.920618117118412,0.4205282536761078,-2.0167372379007014,0.0008475435827522827,3470.672,1.9208064565057184,0.0360580166649898,0.025990507732069738
B0005,32,1.8307038456739428,1.8307038456739428,3.561870782772737,2.6312552691827045,4.1996223345495824,0.22326557144507364,0.0,0.0,0.0,38.49126351534004,32.081128118597164,24.2036410699716,3.3915014198167084,24.204043411413554,14.287220103926483,0.5372596584985462,0.5372596584985462,0.0,0.0,-1.9298830859597569,0.399294272689169,-2.0183057226929555,0.0011650883880798665,3414.109,1.9303817905128964,0.036381434313124635,0.021955105059353174
B0005,33,1.8199041089501267,1.8199041089501267,3.5617586337260088,2.654880745360911,4.199853323702163,0.22104596048351946,0.0,0.0,0.0,38.31473393357882,31.849792632896243,24.00078927251757,3.3803301579998144,24.0063252333915,14.308408700187321,0.5396940019775727,0.5396940019775727,0.0,0.0,-1.9293005284805407,0.4002852377219257,-2.016579511976592,0.0019472390588109682,3395.219,1.9296707494333813,0.03552614479533344,0.019003182909006672
B0005,34,1.8093079637028517,1.8093079637028517,3.5597307651083123,2.6749688422803803,4.199103467081427,0.21897224844365457,0.0,0.0,0.0,37.861934640176806,31.465690433362017,23.53999092882516,3.416430218751927,23.53999092882516,14.321943711351647,0.5456971228227085,0.5456971228227085,0.0,0.0,-1.923330987770314,0.4135159697940358,-2.0193879194408373,0.0018372947715281892,3386.0,1.9236587918872612,0.034971258863184224,0.026740733816174693
B0005,35,1.80460990458052,1.80460990458052,3.5575937553540915,2.6159705726789904,4.199998536865001,0.22364252387843475,0.0,0.0,0.0,37.90665575786083,31.40934895665031,23.566095747572557,3.39766676229326,23.566095747572557,14.340560010288275,0.5423989658346879,0.5423989658346879,0.0,0.0,-1.9284469980320087,0.40194096557758924,-2.015814483813837,0.0074961910680886356,3368.187,1.928810857737374,0.038233291020966675,0.023456774612682304
B0005,36,1.7993770651972192,1.7993770651972192,3.5597237883937995,2.658447162110498,4.19967522099872,0.22067304968852833,0.0,0.0,0.0,38.34003238560517,31.902247475518077,23.9730227457941,3.4319633187951024,23.978912001702884,14.361120383902286,0.549319503555798,0.549319503555798,0.0,0.0,-1.9231439161693824,0.4145005123309109,-2.019901495893039,0.001392374886299951,3368.266,1.9231727644758427,0.03566055136694101,0.017265211763579834
B0005,37,1.7884432335370462,1.7884432335370462,3.559061771422033,2.6979426084271156,4.1991847248803165,0.2174117074890921,0.0,0.0,0.0,38.0745950590744,31.649024294808623,23.755161868961988,3.429628733786301,23.757591205264927,14.31700385380947,0.5531507502623808,0.5531507502623808,0.0,0.0,-1.9170149640438081,0.42729035615010547,-2.016522387288751,0.0025753372180031702,3358.719,1.9169200045414236,0.03428666211721908,0.02902433306494329
B0005,38,1.7829230484252723,1.7829230484252723,3.557015527748059,2.6617272246516333,4.200012480335,0.2202112122344345,0.0,0.0,0.0,38.07252758016199,31.48874626238971,23.51454265913581,3.4678195183884166,23.51454265913581,14.55798492102618,0.5488385768122125,0.5488385768122125,0.0,0.0,-1.922048805055383,0.4161258984825695,-2.017112121704317,0.0011747056452339859,3339.5,1.9220011900976135,0.03604181828805238,0.02710800027425212
B0005,39,1.7730337158018288,1.7730337158018288,3.5562481933590964,2.699288287625812,4.1992373656547874,0.21711532049783672,0.0,0.0,0.0,37.80133585100446,31.329995610092634,23.27146353182613,3.5094402484809746,23.282413018265935,14.518922832738525,0.5553142581583171,0.5553142581583171,0.0,0.0,-1.9162302821549877,0.42893766203569794,-2.018009988339822,0.0023816748049826563,3331.265,1.9160653316042355,0.0346926290942438,0.02232239844045575
B0005,40,1.773037755078937,1.773037755078937,3.5532756526091784,2.6127932408838532,4.1993957811187075,0.2242097776623701,0.0,0.0,0.0,38.39873985476869,31.569551201845574,23.439367870877128,3.562748483599031,23.439367870877128,14.959371983891565,0.5496109525743196,0.5496109525743196,0.0,0.0,-1.9220800182578983,0.4172895950868297,-2.017724236336294,0.0021374370347549054,3321.188,1.921883349658066,0.03818385655187022,0.02592725788069051
B0005,41,1.7678721106662054,1.7678721106662054,3.556266431640255,2.6637064901468075,4.1995786980260705,0.22065598640894563,0.0,0.0,0.0,38.74929237918251,32.111426258867944,24.020578317587123,3.542509758652166,24.020578317587123,14.72871406159539,0.555126197251411,0.555126197251411,0.0,0.0,-1.9162417890311958,0.42954821430451323,-2.016792488625222,0.00151986195803867,3321.844,1.9159056230209304,0.03556855204906622,0.020102312934608714
B0005,42,1.7623150704093087,1.7623150704093087,3.5563095420140822,2.6668454289754746,4.199546957512695,0.22086472080479183,0.0,0.0,0.0,38.87275464755104,32.271676011112376,24.256086319320033,3.505491291733021,24.256086319320033,14.616668328231007,0.5542159572738649,0.5542159572738649,0.0,0.0,-1.9158809823517762,0.4301866281036963,-2.0172551326315866,0.0018244735178706453,3311.828,1.9156593438649325,0.0353858117607108,0.02586026622844923
B0005,43,1.7676172924938447,1.7676172924938447,3.558950851054106,2.684431051981017,4.194091469340824,0.2248771520046519,0.0,0.0,0.0,38.503541429116005,31.842291659678658,23.99270220171187,3.5341086843673057,23.99270220171187,14.510839227404134,0.5453113110180549,0.5453113110180549,0.0,0.0,-1.9114406265753041,0.43944109419390154,-2.0159457514475405,0.0005228307091433465,3327.391,1.9124359755068883,0.019186347563755094,0.01452798627063892
B0005,44,1.762668359743147,1.762668359743147,3.5534418211598053,2.645224362345869,4.200715235801255,0.22263448201480376,0.0,0.0,0.0,38.27009094548294,31.759815453754253,23.826487051861594,3.4611972406700215,23.828786239535976,14.441304705946965,0.5505303727982273,0.5505303727982273,0.0,0.0,-1.9158166997544155,0.4299853699579859,-2.021877555086194,0.002427106886628309,3312.078,1.9158987484821701,0.0376259356111825,0.024887221985345587
B0005,45,1.7517304870664143,1.7517304870664143,3.5510121537420285,2.6603527244917,4.1990980807180325,0.22130511019697496,0.0,0.0,0.0,38.11684755251712,31.41911167391793,23.348558306380394,3.5319955005201416,23.350512970732126,14.766334581784996,0.5526476287522926,0.5526476287522926,0.0,0.0,-1.9151304155635374,0.4310379045239763,-2.0169903181968984,0.0006158711833322257,3293.172,1.9149408999709374,0.036808648512701825,0.02723016855470157
B0005,46,1.7418496047960008,1.7418496047960008,3.551317608213948,2.6926849789916263,4.199398534411534,0.21900720749034402,0.0,0.0,0.0,38.04152715355532,31.331626572312267,23.236214188565974,3.538620015044167,23.236214188565974,14.805312964989348,0.5543488966565344,0.5543488966565344,0.0,0.0,-1.9148485784393638,0.43231390245118795,-2.016185456554963,0.0008035192993614022,3275.328,1.9145131654800993,0.0354035903088587,0.022898852163089723
B0005,47,1.7360913511847138,1.7360913511847138,3.549003180550162,2.670544734728978,4.199122915612965,0.22112880899864104,0.0,0.0,0.0,38.17980302242767,31.35934131425137,23.214801785728056,3.580882360514829,23.214801785728056,14.965001236699614,0.5551806778113603,0.5551806778113603,0.0,0.0,-1.9144128654409127,0.4327839754033059,-2.0170647431651068,0.0014889451776809062,3265.016,1.9142107923100438,0.0365494723882622,0.0198347066701775
B0005,48,1.7936240148573608,1.7936240148573608,3.5597648340955175,2.605158060541757,4.190409478081396,0.22690811654164278,0.0,0.0,0.0,40.71218198711114,34.31088483888259,26.647373946169793,3.3312911329320847,26.647373946169793,14.064808040941344,0.5322860855245104,0.5322860855245104,0.0,0.0,-1.9388813849818083,0.3772637665356265,-2.0168134548386294,0.002493114712392233,3328.937,1.9396721696705281,0.03615139257514253,0.020611172399028814
B0005,49,1.7831890223273275,1.7831890223273275,3.5623454342368555,2.672012007453096,4.199933846791869,0.22196151611679193,0.0,0.0,0.0,39.885261233152924,33.43585640373788,25.69911743242072,3.3758093419223836,25.700376529166363,14.184884703986562,0.5487647433101853,0.5487647433101853,0.0,0.0,-1.927509725704535,0.40406682162522617,-2.0165540953857675,0.002858970104521588,3329.266,1.9281969300075088,0.03446109992843375,0.019429476853302936
B0005,50,1.7673642076278957,1.7673642076278957,3.558336657621618,2.674271233724938,4.199365021329158,0.22116302424041023,0.0,0.0,0.0,39.18287352945846,32.66698125020078,24.833281081823134,3.410710826213734,24.83618832123406,14.3466852082244,0.547672849200757,0.547672849200757,0.0,0.0,-1.9267185977839403,0.4055885131371584,-2.022483480851903,0.0012369720338688353,3301.579,1.9271115873527256,0.03510275402645741,0.025829995181587594
B0005,51,1.7570177850353066,1.7570177850353066,3.554013138622869,2.6309416727017187,4.19902365945384,0.22441709628144815,0.0,0.0,0.0,38.951564804030774,32.28423408691397,24.361616832363048,3.477296802755773,24.361616832363048,14.589947971667726,0.5487661983553828,0.5487661983553828,0.0,0.0,-1.9261308349663746,0.4068434847542995,-2.0168041459037114,0.0027115029184951785,3283.563,1.9263416070065058,0.03688536005999715,0.020527697485320937
B0005,52,1.7468706179837907,1.7468706179837907,3.552376095886298,2.6629725743154204,4.199432142144215,0.22204569380260106,0.0,0.0,0.0,38.607510759873634,32.00739178780946,24.019157444608588,3.5114636089072517,24.019157444608588,14.588353315265046,0.5546025087351062,0.5546025087351062,0.0,0.0,-1.9202346781375206,0.42017980834668417,-2.0172800396238526,0.003127245831423531,3275.125,1.9201509025584205,0.03581829454881512,0.01788245717596239
B0005,53,1.7417172507457144,1.7417172507457144,3.549618661283733,2.612942119873717,4.199640922827531,0.22622259329090488,0.0,0.0,0.0,38.920359903369054,32.06387071886056,24.006646494284762,3.565622841015737,24.01966866535824,14.900691238010815,0.5578990919180571,0.5578990919180571,0.0,0.0,-1.9201011498853633,0.4206076443839264,-2.0159193745006387,0.0012894534058489268,3265.656,1.9200375369250686,0.03833462832508854,0.017710743258007696
B0005,54,1.7364225056478186,1.7364225056478186,3.54938103086703,2.6157198442661476,4.199305653118061,0.22644463175198204,0.0,0.0,0.0,39.23273115358871,32.43754560319043,24.328038456694348,3.6022709283889247,24.33608487469673,14.896646278891978,0.5623378681082839,0.5623378681082839,0.0,0.0,-1.9144278105456467,0.43285900358177537,-2.0206059195730015,0.0010352326876111328,3266.093,1.9139445877175412,0.038131820697115806,0.017869174949470483
B0005,55,1.7263217239235826,1.7263217239235826,3.5472118680418956,2.6287695472774453,4.198949734540481,0.2256048866862126,0.0,0.0,0.0,38.964927068400804,32.16809876635083,24.121591093765634,3.563053000695821,24.124280416630818,14.840646651769987,0.5651845854660252,0.5651845854660252,0.0,0.0,-1.908340706503589,0.44542459211819263,-2.017554048083073,0.002141440621650397,3257.594,1.9077755564766194,0.03783848105627132,0.024354524835293632
B0005,56,1.7158065389330133,1.7158065389330133,3.5467052098640246,2.6655106679421823,4.19834220599025,0.22260946236691775,0.0,0.0,0.0,38.83927283461771,32.05752645824972,23.971565610462942,3.580382906894387,23.971565610462942,14.867707224154767,0.5734632151195388,0.5734632151195388,0.0,0.0,-1.902207182631691,0.4575237574010793,-2.016416703030436,0.0017702200905978112,3248.593,1.9014088684420756,0.03636488541881645,0.023463337232759993
B0005,57,1.710533351135192,1.710533351135192,3.544629653883431,2.650495153350403,4.198995776266302,0.22441087883425337,0.0,0.0,0.0,38.82796377704433,31.975920928072714,23.83541998401671,3.6137129639045322,23.839327005970397,14.988636771073935,0.5735232284037756,0.5735232284037756,0.0,0.0,-1.9020484449938713,0.45824944020161834,-2.0170229987437884,0.0014307662327893813,3238.766,1.9013167558529054,0.03701357662918165,0.01703818073143823
B0005,58,1.706014499648521,1.706014499648521,3.5436291614253204,2.643236235233877,4.19916986492694,0.2251626394650501,0.0,0.0,0.0,39.14007944734004,32.21689335291319,23.956923878018035,3.6809207416656733,23.956923878018035,15.183155569322007,0.5779711883177928,0.5779711883177928,0.0,0.0,-1.8964907679062355,0.4695119039783484,-2.016783933430818,0.00490119980676573,3240.14,1.8954897623975124,0.03744435976705074,0.02095600369789745
B0005,59,1.7003110272642588,1.7003110272642588,3.5444946147995258,2.656450207001938,4.199246833083063,0.2250288003365719,0.0,0.0,0.0,39.349611598028886,32.55632993697177,24.465118009505925,3.5876341260521625,24.465118009505925,14.884493588522961,0.5785591995046515,0.5785591995046515,0.0,0.0,-1.895971437908019,0.4700220134159711,-2.0199829306240713,0.001796424269077256,3230.109,1.895019548303581,0.036957881348120364,0.02600317647692634
B0005,60,1.6945798601797895,1.6945798601797895,3.5409201846556857,2.626177688152069,4.1992551886401595,0.22759267954042178,0.0,0.0,0.0,39.29444535878087,32.40048085325998,24.267851748683743,3.6261445424786727,24.267851748683743,15.026593610097127,0.5823561365791993,0.5823561365791993,0.0,0.0,-1.8899648799839277,0.4809252461296192,-2.016448312230377,0.004899013626111221,3229.7810000000027,1.8888238851634946,0.03842619722603653,0.024593757735245334
B0005,61,1.6849029086609286,1.6849029086609286,3.541195668799061,2.6582230344240045,4.199610827671791,0.2253901682415922,0.0,0.0,0.0,39.10487658009542,32.29371860868794,24.14386556947967,3.637499367495382,24.1464003948948,14.95847618520062,0.5840144340329676,0.5840144340329676,0.0,0.0,-1.8893703824420507,0.48225312231239975,-2.0264654916334726,0.002434406743192847,3212.469,1.8881584448532711,0.037280593349203035,0.018176577371209594
B0005,62,1.6744741591159717,1.6744741591159717,3.540671044783382,2.695100237338448,4.1994453812630566,0.22200337643732754,0.0,0.0,0.0,39.0462609369598,32.136071448067796,23.934085583884677,3.654819125074113,23.93565216301482,15.110608773944978,0.5984530726621222,0.5984530726621222,0.0,0.0,-1.8776883243431417,0.5029620620589579,-2.017330650607364,0.0014513205321675263,3213.219,1.8760336512442812,0.035726088463875066,0.021692309029369347
B0005,63,1.6745692479879102,1.6745692479879102,3.5376048790268775,2.639091813583503,4.198991968341307,0.22747021165023182,0.0,0.0,0.0,39.398032192832,32.38268549723498,24.080595341823642,3.738665594798859,24.08253541678387,15.315496776048128,0.5905239214640575,0.5905239214640575,0.0,0.0,-1.8831065986697755,0.4936099038550067,-2.0225787607034706,0.005933998461667336,3203.578,1.881786331644329,0.037969743824145655,0.017634418191694073
