battery,cycle_num,anchor_cycle,capacity_ahr,capacity_mean,ambient_temp_c,voltage_measured_mean,voltage_min,voltage_max,voltage_std,v_dod_10,v_dod_50,v_dod_90,re_ohm_interp,rct_ohm_interp,ir_mean,ir_max,temperature_measured_max,temperature_mean,temperature_min,temperature_std,temp_rise_cycle,discharge_time_sec,eff_c_rate,current_mean,current_std,current_min,current_max,dvdt_max_abs,dTdt_max,soh,capacity_derivative,cap_vel,regen_strength,impedance_sum,impedance_growth,dcr,dcr_growth,lli,lam,temp_rise,thermal_stress,cycle_life,rul_cycles,rul_norm
CS2_35,11,1,1.0981426816273636,1.0981426816273636,,3.8584350967664283,2.699781894683838,4.200138568878174,0.23443632171950265,,,,0.08871484999708089,0.08871484999708089,0.08871484999708089,0.09157814085483551,,,,,,12515.309776214839,0.3158782103317749,-0.011580584652036569,0.767402393653095,-1.099929690361023,0.9998337030410767,72.35797607653001,,0.9715378897656124,-0.004977319114614076,-0.006891223030381819,0.03240200467929499,0.17617803578205565,-0.047831912140314146,0.08808901789102783,-0.04783164703652285,-1.7379097467872289,-0.14924155716251722,,,546,535.0,0.9798534798534798
CS2_35,12,1,1.1042953570007974,1.1042953570007974,,3.8616513872659333,2.699296236038208,4.200138568878174,0.23393415707651455,,,,0.087460007478473,0.087460007478473,0.087460007478473,0.09068572521209717,,,,,,12482.804343956072,0.3184751739802532,-0.015590394311568886,0.7681379781431219,-1.099929690361023,1.005793809890747,99.14127855607026,,0.9699895578622921,-0.0017627156066515326,-0.006730366666566467,0.034164720285946526,0.17617803578205565,-0.047831912140314146,0.08808901789102783,-0.04783164703652285,-1.7379097467872289,-0.1078651307031666,,,546,534.0,0.978021978021978
CS2_35,13,1,1.105798600323471,1.105798600323471,,3.8603194840749104,2.699781894683838,4.200138568878174,0.2317621907171386,,,,0.08714177928368251,0.08714177928368251,0.08714177928368251,0.08979491144418716,,,,,,12477.542833813524,0.3190431813527036,-0.011189960922735432,0.7666382765761278,-1.1001102924346924,1.0039876699447632,27.213453158710717,,0.9699895578622921,0.0,-0.004459152271696175,0.034164720285946526,0.17532749658310284,-0.052671301232069825,0.08766374829155142,-0.05267100859327582,-1.7379097467872289,-0.07147429472520601,,,546,533.0,0.9761904761904762
CS2_35,14,1,1.105602981532538,1.105602981532538,,3.8596218649546303,2.699458122253418,4.200138568878174,0.23138480818246177,,,,0.08584367446104685,0.08584367446104685,0.08584367446104685,0.08898594975471497,,,,,,12456.594533150914,0.3195231829152544,-0.01034085657975326,0.7668313541693529,-1.099929690361023,0.9938735961914062,8.017717343579978,,0.9699895578622921,0.0,-0.0015242785049183495,0.034164720285946526,0.174920014956946,-0.054998109958846145,0.087460007478473,-0.054997804033537934,-0.1065496851743648,-0.03544256971464549,,,546,532.0,0.9743589743589743
CS2_35,15,1,1.1051740372707801,1.1051740372707801,,3.859281250635783,2.699781894683838,4.200138568878174,0.23146677659121262,,,,0.08436913957198461,0.08436913957198461,0.08436913957198461,0.08744695037603378,,,,,,12445.046258809802,0.3196956002761624,-0.010141463425320884,0.7670064852439747,-1.1001102924346924,0.9976664185523987,13.562015574254321,,0.9707613719256036,0.0008786802699827234,-0.00017680706733382457,0.0332860400159638,0.17428355856736502,-0.0586432814140918,0.08714177928368251,-0.05864295461191952,-0.0849604660889926,-0.024753575161687854,,,546,531.0,0.9725274725274725
CS2_35,16,1,1.1046090719018427,1.1046090719018427,,3.8590934632619223,2.699943780899048,4.200138568878174,0.23160551680158986,,,,0.08578154748678207,0.08578154748678207,0.08578154748678207,0.08744695037603378,,,,,,12434.83425872901,0.31979458480157413,-0.01024790261251231,0.7669282336203523,-1.099929690361023,0.9965827465057373,6.954352726154118,,0.9707613719256036,0.0,0.00026360408099482317,0.0332860400159638,0.1716873489220937,-0.07365173047279498,0.08584367446104685,-0.0736513169070327,-0.10879249544348246,-0.04915717834858548,,,546,530.0,0.9706959706959707
CS2_35,17,1,1.1041409319964224,1.1041409319964224,,3.858966979980469,2.699943780899048,4.200138568878174,0.23158503155076268,,,,0.08621861477692921,0.08621861477692921,0.08621861477692921,0.08687268197536469,,,,,,12411.397161259723,0.32026268304379024,-0.010349043114925734,0.7668792836363587,-1.1001102924346924,0.9935123920440674,5.836130826193994,,0.9707613719256036,0.0,0.00026360408099482317,0.0332860400159638,0.1716873489220937,-0.07365173047279498,0.08584367446104685,-0.0736513169070327,-0.2974404043784958,-0.12056959199455945,,,546,529.0,0.9688644688644689
CS2_35,18,1,1.1036330935788286,1.1036330935788286,,3.858815451304118,2.699943780899048,4.200138568878174,0.23177532174261645,,,,0.0853184406956037,0.0853184406956037,0.0853184406956037,0.08752601593732834,,,,,,12399.003941565665,0.3204353475172852,-0.01037842242512852,0.7668581836524712,-1.1001102924346924,0.9931511878967285,6.674927193183445,,0.9702651183599711,-0.0005649653689374645,6.274298020900808e-05,0.03385100538490127,0.17156309497356415,-0.07437571048323063,0.08578154748678207,-0.07437529269913948,-0.5009839900712415,0.11601240797492686,,,546,528.0,0.967032967032967
CS2_35,19,1,1.1028933034679547,1.1028933034679547,,3.858502040863037,2.699620008468628,4.200138568878174,0.23220835887097876,,,,0.0857934220234553,0.0857934220234553,0.0857934220234553,0.08736802637577057,,,,,,12385.517420551187,0.32056923886736927,-0.010186735457740724,0.7670023933850889,-1.1001102924346924,0.9965827465057373,13.034811148953377,,0.9698539142224207,-0.00046813990542027284,-0.00026311759176543293,0.03431914529032154,0.17156309497356415,-0.07437571048323063,0.08578154748678207,-0.07437529269913948,0.14253108508341694,0.8537048084484379,,,546,527.0,0.9652014652014652
CS2_35,20,1,1.1019126464925222,1.1019126464925222,,3.8583483600616457,2.699458122253418,4.200138568878174,0.2329932044213912,,,,0.08506463929017385,0.08506463929017385,0.08506463929017385,0.088097482919693,,,,,,12371.588626717916,0.32064479729031076,-0.01014724260630707,0.767026693992719,-1.1001102924346924,0.9985694289207458,304.9861216561866,,0.969407839755998,-0.0005078384175938311,-0.0004114992658260999,0.03482698370791537,0.17156309497356415,-0.07437571048323063,0.08578154748678207,-0.07437529269913948,0.21894807158914226,0.017682044185070984,,,546,526.0,0.9633699633699634
CS2_35,21,1,1.1011976633298275,1.1011976633298275,,3.8613907283640163,2.699296236038208,4.200138568878174,0.22587651352106913,,,,0.08447703910383948,0.08447703910383948,0.08447703910383948,0.08663725852966309,,,,,,12361.509390281164,0.3206980201870971,-0.0071116915087210625,0.7660631820765903,-1.1001102924346924,1.0001949071884155,11.330220759626647,,0.9687580238548369,-0.0007397901108738836,-0.0005537445928666244,0.035566773818789255,0.1706368813912074,-0.07437571048323063,0.0853184406956037,-0.07437529269913948,0.3221012584277057,-0.35740543987698253,,,546,525.0,0.9615384615384616
CS2_35,22,1,1.1004104501394991,1.1004104501394991,,3.8603896749562936,2.699458122253418,4.200138568878174,0.22601282399482198,,,,0.08507479531515699,0.08507479531515699,0.08507479531515699,0.08663725852966309,,,,,,12352.884682627016,0.3206925120958656,-0.008973114336912592,0.7662883012031474,-1.1001102924346924,0.9938735961914062,6.574163579393196,,0.9678966356220747,-0.0009806569754324812,-0.0006640479347110416,0.036547430794221736,0.17014959063031398,-0.07437571048323063,0.08507479531515699,-0.07437529269913948,0.23657256311373548,-0.36374698292518276,,,546,524.0,0.9597069597069597
CS2_35,23,1,1.0997345953192728,1.0997345953192728,,3.860357563872759,2.699781894683838,4.200138568878174,0.2264842162141851,,,,0.08584467279687324,0.08584467279687324,0.08584467279687324,0.08590515702962875,,,,,,12336.778084449557,0.3209139790023245,-0.008716484003365738,0.7665080981806569,-1.1001102924346924,0.9985694289207458,36.47332910631503,,0.9672686096166546,-0.0007149831626946934,-0.000760698441949627,0.03726241395691643,0.17014959063031398,-0.07437571048323063,0.08507479531515699,-0.07437529269913948,-0.08536048173180612,-0.2209362503356641,,,546,523.0,0.9578754578754579
CS2_35,24,1,1.099128965152353,1.099128965152353,,3.860257304066308,2.699781894683838,4.200138568878174,0.22691913270921937,,,,0.08525863533524981,0.08525863533524981,0.08525863533524981,0.08736802637577057,,,,,,12325.820987804414,0.3210223707178229,-0.008877240847009697,0.7663822201861084,-1.1001102924346924,0.9953184723854065,21.415338071605458,,0.9665771382909906,-0.000787213190328373,-0.0008140927016786167,0.0380496271472448,0.17014959063031398,-0.07437571048323063,0.08507479531515699,-0.07437529269913948,-0.2541701052967756,-0.20072838136653756,,,546,522.0,0.9560439560439561
CS2_35,25,1,1.0984861342685548,1.0984861342685548,,3.859999501992806,2.699458122253418,4.200138568878174,0.22736852943299035,,,,0.08448520234858382,0.08448520234858382,0.08448520234858382,0.0856727808713913,,,,,,12313.166065815545,0.3211643587221345,-0.008790083854025712,0.7664244159609691,-1.1001102924346924,0.9965827465057373,44.79337604569122,,0.965983481789499,-0.0006758548202263626,-0.0007819612650387356,0.038725481967471165,0.17014959063031398,-0.07437571048323063,0.08507479531515699,-0.07437529269913948,-0.34573812915623675,-0.17799534907166514,,,546,521.0,0.9542124542124543
CS2_35,26,1,1.0976666234363535,1.0976666234363535,,3.8598801482458858,2.699620008468628,4.200138568878174,0.22819213526188312,,,,0.0859591536643358,0.0859591536643358,0.0859591536643358,0.08655905723571777,,,,,,12307.023738304619,0.32108492909393166,-0.00875522160868912,0.766467424841451,-1.1002910137176514,0.9976664185523987,5.758220266426998,,0.9654515091300884,-0.0006056301669197239,-0.0007030430690892796,0.03933111213439089,0.17051727067049963,-0.07437571048323063,0.08525863533524981,-0.07437529269913948,-0.3701915386913362,-0.12909353013911987,,,546,520.0,0.9523809523809523
CS2_35,27,1,1.096887128875224,1.096887128875224,,3.8597616701918698,2.699943780899048,4.200138568878174,0.22902803742229766,,,,0.0849480556059459,0.0849480556059459,0.0849480556059459,0.08655905723571777,,,,,,12298.95877548086,0.32106731439925634,-0.008653537521479607,0.7665644134525623,-1.1002910137176514,1.0001949071884155,6.717284484812929,,0.9648868601520748,-0.0006428308837982399,-0.0006704543109692496,0.03997394301818913,0.17051727067049963,-0.07437571048323063,0.08525863533524981,-0.07437529269913948,-0.33241561411422516,-0.0698942079359355,,,546,519.0,0.9505494505494505
CS2_35,28,1,1.0860915626664358,1.0860915626664358,,3.8575424500690993,2.699620008468628,4.200138568878174,0.23263930573225575,,,,0.08633649076825829,0.08633649076825829,0.08633649076825829,0.08736802637577057,,,,,,12232.014672354446,0.319647231492944,-0.005783116572313712,0.7653415349507638,-1.1001102924346924,0.9965827465057373,8.458583031166782,,0.9641670192646248,-0.0008195108322013311,-0.0006736114457009621,0.04079345385039046,0.17051727067049963,-0.07437571048323063,0.08525863533524981,-0.07437529269913948,-0.22555608945047229,0.013883888308659555,,,546,518.0,0.9487179487179487
CS2_35,29,1,1.0785622527089522,1.0785622527089522,,3.8610803671688734,2.699620008468628,4.200138568878174,0.23150758434254748,,,,0.08712564390507965,0.08712564390507965,0.08712564390507965,0.08987603336572647,,,,,,12249.19737541821,0.31698600249060493,-0.009899516080820816,0.7658462075788894,-1.099929690361023,1.0041683912277222,6.334193811853627,,0.9634823278187062,-0.0007794945611294679,-0.0007157274604097654,0.04157294841151993,0.1719183073286716,-0.07230741559995425,0.0859591536643358,-0.07230700985885728,-0.06748236774784612,0.1339281287789192,,,546,517.0,0.9468864468864469
CS2_35,30,1,1.0748777462037147,1.0748777462037147,,3.8643678155663896,2.699296236038208,4.200138568878174,0.22717513750460205,,,,0.08757601206841534,0.08757601206841534,0.08757601206841534,0.08979491144418716,,,,,,12204.030641150312,0.31707228538789056,-0.008269288490067096,0.7653739876955526,-1.099929690361023,1.0066968202590942,23.26182331287835,,0.9539997320372879,-0.010795566208788188,-0.002767381036516576,0.052368514620308115,0.17267298153651658,-0.06792732208809836,0.08633649076825829,-0.06792694176875061,0.03130463149569966,0.08859792450459468,,,546,516.0,0.945054945054945
CS2_35,31,1,1.0721584804344317,1.0721584804344317,,3.8638220678318986,2.699781894683838,4.200138568878174,0.2292607867285281,,,,0.08720078051172114,0.08720078051172114,0.08720078051172114,0.08995728939771652,,,,,,12187.41779852123,0.3167012564410718,-0.009582019500257857,0.7660223465197339,-1.1001102924346924,1.0099477767944336,8.52942463020922,,0.9473861462874545,-0.0075293099574835765,-0.005142282388912276,0.05989782457779169,0.1742512878101593,-0.05882845986872772,0.08712564390507965,-0.05882813200395676,-0.027063246195239855,0.08998759911032861,,,546,515.0,0.9432234432234432
CS2_35,32,1,1.0691398006494026,1.0691398006494026,,3.8623109179094803,2.699781894683838,4.200138568878174,0.23229871494494314,,,,0.08773701126910438,0.08773701126910438,0.08773701126910438,0.09141284227371216,,,,,,12159.818247868097,0.31652638253969406,-0.011394057018469414,0.766295603605304,-1.099929690361023,1.0054326057434082,23.084110755322513,,0.9441497541272423,-0.0036845065052375503,-0.00639026306315497,0.06358233108302924,0.1744015610234423,-0.057966442758734624,0.08720078051172114,-0.05796611983875231,-0.06710689426583467,0.08342053209976254,,,546,514.0,0.9413919413919414
CS2_35,33,1,1.0793676618171695,1.0793676618171695,,3.866873717634645,2.699620008468628,4.200138568878174,0.22861451118736534,,,,0.08619799813995623,0.08619799813995623,0.08619799813995623,0.08825664222240448,,,,,,12146.108739368268,0.31991509922410843,-0.012922572882603598,0.7668989873801711,-1.1001102924346924,1.005793809890747,7.824178715790964,,0.9441497541272423,0.0,-0.005523258180574073,0.06358233108302924,0.1744015610234423,-0.057966442758734624,0.08720078051172114,-0.05796611983875231,-0.10932019353144841,0.07934534744067333,,,546,513.0,0.9395604395604396
CS2_35,34,1,1.0817534463242353,1.0817534463242353,,3.8627454785049937,2.699620008468628,4.200138568878174,0.2258746123408336,,,,0.08585110428880473,0.08585110428880473,0.08585110428880473,0.08898594975471497,,,,,,12174.460159661248,0.3198755719510774,-0.01024479714834228,0.7668456343504539,-1.099929690361023,1.0016398429870605,7.725427899960008,,0.9441497541272423,0.0,-0.0026112139430680983,0.06358233108302924,0.1744015610234423,-0.057966442758734624,0.08720078051172114,-0.05796611983875231,-0.1367506974697845,0.07713114052032423,,,546,512.0,0.9377289377289377
CS2_35,35,1,1.0737092774178976,1.0737092774178976,,3.862612771078416,2.699943780899048,4.200138568878174,0.22755341981532343,,,,0.08499124337606924,0.08499124337606924,0.08499124337606924,0.08655905723571777,,,,,,12153.139907981036,0.3180538879640505,-0.005414303974724281,0.7643039598792151,-1.1001102924346924,1.0032652616500854,45.0277551180743,,0.9431233959942074,-0.0011684687858171117,-0.0009705950582109922,0.06475079986884635,0.17239599627991245,-0.06953270378577237,0.08619799813995623,-0.06953231416182834,-0.14538521392574788,0.0598708162026113,,,546,511.0,0.9358974358974359
CS2_35,36,1,1.0659376432701677,1.0659376432701677,,3.86443204181629,2.699781894683838,4.200138568878174,0.22716419499508292,,,,0.08734029173357052,0.08734029173357052,0.08734029173357052,0.09068572521209717,,,,,,12145.044988551643,0.315962231460637,-0.008552693824595076,0.7651168637244213,-1.0997490882873535,1.0032652616500854,7.283265410587547,,0.9431233959942074,0.0,-0.0003505406357452044,0.06475079986884635,0.17239599627991245,-0.06953270378577237,0.08619799813995623,-0.06953231416182834,-0.16097542496551867,0.0353423421228906,,,546,510.0,0.9340659340659341
CS2_35,37,1,1.063503833872531,1.063503833872531,,3.86534563458197,2.699620008468628,4.200138568878174,0.2291403298716049,,,,0.08776615054405958,0.08776615054405958,0.08776615054405958,0.08987603336572647,,,,,,12109.52773740387,0.31616540999491677,-0.009884123519189408,0.7657481656741675,-1.099929690361023,1.0065162181854248,13.493326021023364,,0.9431233959942074,0.0,-0.0003505406357451233,0.06475079986884635,0.17239599627991245,-0.06953270378577237,0.08619799813995623,-0.06953231416182834,-0.30373969786389726,0.006537813852115766,,,546,509.0,0.9322344322344323
CS2_35,38,1,1.062146509486368,1.062146509486368,,3.864301444424523,2.699620008468628,4.200138568878174,0.22992531802839947,,,,0.08755160189337201,0.08755160189337201,0.08755160189337201,0.08922754228115082,,,,,,12092.456991185667,0.316207652170116,-0.011333823790321024,0.7663219859132124,-1.099929690361023,1.010309100151062,43.754140912165255,,0.93629695782888,-0.007771634147729856,-0.0017880205867094468,0.07252243401657621,0.17468058346714105,-0.05636784535737506,0.08734029173357052,-0.05636753159615261,-0.20916126474939173,0.014010328595823445,,,546,508.0,0.9304029304029304
CS2_35,39,1,1.0597458767265806,1.0597458767265806,,3.8635338279936047,2.699781894683838,4.200138568878174,0.2330001970369695,,,,0.08785573289626175,0.08785573289626175,0.08785573289626175,0.09060387313365936,,,,,,12077.732020201162,0.31587761260430314,-0.0115139315897573,0.7661736606703431,-1.0997490882873535,1.0050714015960693,7.4701525443422385,,0.9341591514109063,-0.0024338093976368214,-0.0028182521238463787,0.07495624341421303,0.17510320378674402,-0.05395139196989134,0.08755160189337201,-0.053951092025364765,-0.09949259141862425,0.06471339933255274,,,546,507.0,0.9285714285714286
CS2_35,40,1,1.0700184071228946,1.0700184071228946,,3.866739825198525,2.699458122253418,4.200138568878174,0.22899259592319865,,,,0.08792514166178135,0.08792514166178135,0.08792514166178135,0.09068572521209717,,,,,,12064.578394648794,0.3192872672078614,-0.014541439728494063,0.7673179652805913,-1.1001102924346924,1.0059744119644165,11.578876319798889,,0.9341591514109063,0.0,-0.0030616330636099327,0.07495624341421303,0.17553230108811915,-0.0515038641976792,0.08776615054405958,-0.05150357821353178,-0.07854119659765216,0.08908962136950194,,,546,506.0,0.9267399267399268
CS2_35,41,1,1.0723960385292202,1.0723960385292202,,3.8645558855035804,2.699943780899048,4.200138568878174,0.22665393222754793,,,,0.08531064415289151,0.08531064415289151,0.08531064415289151,0.08898594975471497,,,,,,12097.066027976049,0.3191373618840296,-0.009989381057484035,0.7658274875089883,-1.1001102924346924,1.0041683912277222,8.401982810600785,,0.9341591514109063,0.0,-0.002284469648837032,0.07495624341421303,0.17553230108811915,-0.0515038641976792,0.08776615054405958,-0.05150357821353178,-0.09350153931094857,0.11269738925405592,,,546,505.0,0.924908424908425
CS2_35,42,1,1.0671283946753434,1.0671283946753434,,3.8622508878577246,2.699458122253418,4.200138568878174,0.23274457409019633,,,,0.08558321266549908,0.08558321266549908,0.08558321266549908,0.08817698806524277,,,,,,12082.438191621157,0.3179542208207053,-0.008517686681015008,0.7652628680562887,-1.1001102924346924,1.0020010471343994,14.226071752502142,,0.9373428885409019,0.003624560802812482,0.00023815028103508573,0.07133168261140055,0.17510320378674402,-0.05395139196989134,0.08755160189337201,-0.053951092025364765,-0.11337365889003678,0.14896694733960678,,,546,504.0,0.9230769230769231
CS2_35,43,1,1.057469037064564,1.057469037064564,,3.8624034396829368,2.699943780899048,4.200138568878174,0.23518604473763868,,,,0.08699271214965969,0.08699271214965969,0.08699271214965969,0.08930836617946625,,,,,,12093.40834863775,0.31479037370480045,-0.009752043291031178,0.7658406937618111,-1.099929690361023,1.0090447664260864,64.55210896749985,,0.9373428885409019,0.0,0.001087368240843717,0.07133168261140055,0.17398542429931937,-0.06035536399080593,0.08699271214965969,-0.060355027356786224,-0.08270339359790486,0.14691270964176237,,,546,503.0,0.9212454212454212
CS2_35,44,1,1.0564280574130365,1.0564280574130365,,3.866433964761276,2.699620008468628,4.200138568878174,0.22741500249634797,,,,0.08841094391306019,0.08841094391306019,0.08841094391306019,0.09068572521209717,,,,,,12037.37947087473,0.3159442647703259,-0.010027329116479583,0.7655989279325132,-1.0997490882873535,1.0054326057434082,7.901586279658941,,0.9373428885409019,0.0,0.0010873682408436764,0.07133168261140055,0.17398542429931937,-0.06035536399080593,0.08699271214965969,-0.060355027356786224,-0.006649236008968286,0.14625972303883947,,,546,502.0,0.9194139194139194
CS2_35,45,1,1.0555376826751086,1.0555376826751086,,3.866218717404584,2.699781894683838,4.200138568878174,0.22811670751033417,,,,0.08729903664252611,0.08729903664252611,0.08729903664252611,0.08995728939771652,,,,,,12027.088071982842,0.3159481027234147,-0.009873457886272126,0.7657087613652337,-1.099929690361023,1.0083223581314087,14.005247453751213,,0.9288583142295866,-0.009659357610779296,-0.0012069593615934612,0.08099104022217984,0.17398542429931937,-0.06035536399080593,0.08699271214965969,-0.060355027356786224,-0.046715680730545904,-0.0017737941015665603,,,546,501.0,0.9175824175824175
CS2_35,46,1,1.0538653044295856,1.0538653044295856,,3.865798619872365,2.699620008468628,4.200138568878174,0.22963324479638791,,,,0.08698906497665623,0.08698906497665623,0.08698906497665623,0.09076771885156631,,,,,,12019.665598844178,0.3156423167306197,-0.009813927963711633,0.7657350902677024,-1.099929690361023,1.0090447664260864,5.932094927092544,,0.9279439398409527,-0.001040979651527607,-0.0031060032135393208,0.08203201987370745,0.17398542429931937,-0.06035536399080593,0.08699271214965969,-0.060355027356786224,-0.10804684308483783,-0.02211821102777772,,,546,500.0,0.9157509157509157
CS2_35,47,1,1.0602560418785458,1.0602560418785458,,3.866085317547761,2.699781894683838,4.200138568878174,0.2305120715542156,,,,0.08774150058876869,0.08774150058876869,0.08774150058876869,0.08995728939771652,,,,,,12055.102168414043,0.3166229284031788,-0.014549623016208182,0.7672836979776497,-1.099929690361023,1.007238745689392,3.6139044981072312,,0.9279439398409527,0.0,-0.003210101178692128,0.08203201987370745,0.17459807328505222,-0.05684030314757078,0.08729903664252611,-0.056839986681044806,-0.13714005151518616,-0.016146216510200276,,,546,499.0,0.9139194139194139
