battery,cycle_num,anchor_cycle,capacity_ahr,capacity_mean,ambient_temp_c,voltage_measured_mean,voltage_min,voltage_max,voltage_std,v_dod_10,v_dod_50,v_dod_90,re_ohm_interp,rct_ohm_interp,ir_mean,ir_max,temperature_measured_max,temperature_mean,temperature_min,temperature_std,temp_rise_cycle,discharge_time_sec,eff_c_rate,current_mean,current_std,current_min,current_max,dvdt_max_abs,dTdt_max,soh,capacity_derivative,cap_vel,regen_strength,impedance_sum,impedance_growth,dcr,dcr_growth,lli,lam,temp_rise,thermal_stress,cycle_life,rul_cycles,rul_norm
B0005,11,1,1.8246195526864504,1.8246195526864504,24.43671599422777,3.549292319740949,2.4724483018527317,4.188916055911241,0.2430973444996006,0.0,0.0,0.0,0.5844591059545478,0.5844591059545478,0.0,0.0,38.54143406601644,32.15709350345252,24.43128509546442,3.4192563180601603,14.104718071788671,3530.25,1.8606700346069602,-1.863380178294828,0.5267409991401001,-2.0160713863396573,0.002626400189938571,0.023667005132149282,0.012646934403878035,0.9829169051240043,-0.0009829375774204063,-0.003036670154206369,0.031713567829024125,1.1914139296830097,-0.04339333359628604,0.5957069648415049,-0.043393297953556884,-0.7741632806250175,-1.8555227468617066,14.104718071788671,0.9892795920744801,105.0,94.0,0.8952380952380953
B0005,12,1,1.8142019357673917,1.8142019357673917,24.7443285138996,3.559759220648976,2.64956413267546,4.189876247266316,0.22886185175957943,0.0,0.0,0.0,0.57873708142948,0.57873708142948,0.0,0.0,38.52197451768004,32.36407129853099,24.74037188089418,3.3635991447660745,13.777646003780443,3491.016,1.8708384518325352,-1.872968810287894,0.5116979707844124,-2.016851865845563,0.00236452370176732,0.018416817500111288,0.01025229069723878,0.9828337910571711,-0.00015430030268293038,-0.003092483569532707,0.031867868131707056,1.1885611655103654,-0.04579063863309416,0.5942805827551827,-0.04579060097580329,-0.8265839319135988,-2.451928175478908,13.777646003780443,0.9883175134887381,105.0,93.0,0.8857142857142857
B0005,13,1,1.8137521577549054,1.8137521577549054,24.736639099532358,3.558081969139198,2.5724981777366227,4.189286794768804,0.23460775776275253,0.0,0.0,0.0,0.565598883468223,0.565598883468223,0.0,0.0,38.582485834057856,32.3181954403762,24.733107699311514,3.3739283176724415,13.845846734525498,3470.281,1.8815501591708739,-1.8826095043160833,0.4942824152307196,-2.016393908986775,0.0018583785527610795,0.020644721288147674,0.011878108857356047,0.9828304060699857,-6.284189514316196e-06,-0.002120171731031338,0.03187415232122137,1.1689182119090955,-0.062455379555542534,0.5844591059545478,-0.062455327759859465,-0.8265839319135988,-2.451928175478908,13.845846734525498,0.9913122612945542,105.0,92.0,0.8761904761904762
B0005,14,1,1.8134404914735822,1.8134404914735822,24.44798340505406,3.555692244172496,2.5249886697730286,4.188837765892728,0.237911318298918,0.0,0.0,0.0,0.5644684060880111,0.5644684060880111,0.0,0.0,38.520294134873915,32.15709029211502,24.44798340505406,3.426023279669047,14.072310729819854,3470.0,1.881379184237722,-1.882536787636365,0.49428703573729343,-2.0158117255163046,0.0022664654273509715,0.022102343803440446,0.012389055753896223,0.9772223276070152,-0.01041133272954431,-0.0023270294090520114,0.04228548505076568,1.15747416285896,-0.07229390176494835,0.57873708142948,-0.07229384151096388,-0.7275439620917784,-2.40805360328856,14.072310729819854,0.9882344793891806,105.0,91.0,0.8666666666666667
B0005,15,1,1.8025980036306504,1.8025980036306504,24.47211924021532,3.562746818017503,2.694621861688723,4.189110301768517,0.22392608690207388,0.0,0.0,0.0,0.5682016293954968,0.5682016293954968,0.0,0.0,38.21358592965045,32.04407000314609,24.463097121123557,3.360458061989185,13.741466689435129,3450.297,1.880809916673939,-1.8817935155260215,0.49541451927035984,-2.0193509920362724,0.001319946437255823,0.01766571815513032,0.010238971131207322,0.9769800540719678,-0.00044977801248635707,-0.0032461007387513015,0.04273526306325204,1.1364032587909936,-0.09066583233270656,0.5682016293954968,-0.09066575605961673,-0.6907975711086076,-2.3149205974560774,13.741466689435129,0.9731951103991802,105.0,90.0,0.8571428571428571
B0005,16,1,1.80210690024615,1.80210690024615,24.325417128823222,3.5614521756489204,2.64010141737067,4.18921207304098,0.22796979172772144,0.0,0.0,0.0,0.5591792296478774,0.5591792296478774,0.0,0.0,38.1983618706913,31.931593674911532,24.32051139249706,3.385244667118977,13.872944741868078,3429.407,1.8917512097240543,-1.8921861285036712,0.4770160473926998,-2.0164420273602586,0.0030782527761262007,0.019120951807503218,0.010904683835437416,0.9768121746077986,-0.0003116662813231752,-0.0033219233167764775,0.04304692934457521,1.131197766936446,-0.09525702482926439,0.565598883468223,-0.09525694450678437,-0.6731387906300829,-2.373633119532325,13.872944741868078,0.9724545932898664,105.0,89.0,0.8476190476190476
B0005,17,1,1.802579500826209,1.802579500826209,24.3625933569109,3.5603420474985823,2.5739035098380962,4.188899969428112,0.23297600498562532,0.0,0.0,0.0,0.5500270129718601,0.5500270129718601,0.0,0.0,38.31926916027133,31.941655359029298,24.357321702352365,3.4008083552683144,13.956675803360433,3409.484,1.9033044891761781,-1.9027629207037406,0.4571130109358775,-2.016465255161054,0.0009018486465400538,0.02092221138904873,0.011428152902372013,0.9709718538595801,-0.010842487842931847,-0.004479197402637843,0.05388941718750706,1.1289368121760222,-0.09725774950715911,0.5644684060880111,-0.09725766741423379,-0.4174605299219359,-1.6529557814005582,13.956675803360433,0.9783512414808992,105.0,88.0,0.8380952380952381
B0005,18,1,1.8030683142834096,1.8030683142834096,24.382419922756025,3.5591189041401865,2.4942396831720126,4.188779799856791,0.23873643876806222,0.0,0.0,0.0,0.5384515755345896,0.5384515755345896,0.0,0.0,38.4787542519308,31.965008645476725,24.382419922756025,3.414795247499799,14.096334329174777,3390.422,1.9145244843916995,-1.9133470605822436,0.4358942318853322,-2.0181069603406625,-0.00044812397487015555,0.023496488046870694,0.013332929610887043,0.9709718538595801,0.0,-0.0034362018397736714,0.05388941718750706,1.1183584592957547,-0.10667210794074812,0.5591792296478774,-0.10667201746932366,-0.37449672969367076,-1.3919505592980899,14.096334329174777,0.9861840522591583,105.0,87.0,0.8285714285714286
B0005,19,1,1.8027776247196041,1.8027776247196041,24.361449262276754,3.557886771846508,2.4556793246645583,4.189272591516219,0.24145031412156678,0.0,0.0,0.0,0.5376246342186874,0.5376246342186874,0.0,0.0,38.54659017774874,31.966241678512723,24.355030419469987,3.433369080629228,14.185140915471987,3390.281,1.9142954371600982,-1.9131602105481538,0.43619046586394566,-2.0170254305215485,0.002337558709004184,0.02468424362585538,0.014050971440979079,0.9709718538595801,0.0,-0.0033150796091440957,0.05388941718750706,1.1000540259437201,-0.12317474880134352,0.5500270129718601,-0.12317464345138744,-0.3292375474479374,-1.4145833642943888,14.185140915471987,0.9895346667584675,105.0,86.0,0.819047619047619
B0005,20,1,1.8470259949329193,1.8470259949329193,24.558714742953534,3.5520375235511907,2.632142800798914,4.187614060563439,0.23416563071224794,0.0,0.0,0.0,0.5948832536302291,0.5948832536302291,0.0,0.0,38.44749852224995,32.37143341978575,24.549424447285215,3.358265608227543,13.888783779296418,3591.734,1.8512767320070223,-1.8553455745575975,0.5400579358950733,-2.01684718332263,0.005955165804640151,0.017325825907312846,0.01043691431302278,0.9710686070022011,0.00017962108895375195,-0.002132573350795528,0.05370979609855331,1.1000540259437201,-0.12317474880134352,0.5500270129718601,-0.12317464345138744,-0.28868833273399147,-1.3182158227718714,13.888783779296418,0.9846440608038523,105.0,85.0,0.8095238095238095
B0005,21,1,1.847417311283644,1.847417311283644,24.92210633449132,3.5525668436897124,2.5027764692056795,4.1876287811083985,0.2441722414090925,0.0,0.0,0.0,0.5752910435149242,0.5752910435149242,0.0,0.0,38.992275791716615,32.70024990461686,24.917503693363493,3.4144547200965945,14.070169457225294,3552.297,1.8722258641721452,-1.8746995273150975,0.5078881766945342,-2.016190951623346,0.0016182635202416972,0.020845884667684618,0.010672141412177188,0.9712251873290945,0.0002906895638055129,0.00011202423944723279,0.053419106534747796,1.1000540259437201,-0.12317474880134352,0.5500270129718601,-0.12317464345138744,-0.16952538520409977,-1.4606453195108415,14.070169457225294,1.0118332663974599,105.0,84.0,0.8
B0005,22,1,1.8361774213478947,1.8361774213478947,24.56596639952811,3.556794038327039,2.617507742871704,4.187447226312926,0.23311973567394634,0.0,0.0,0.0,0.5746295172318457,0.5746295172318457,0.0,0.0,38.51424197364312,32.32266411829938,24.56596639952811,3.395181230789341,13.948275574115005,3531.578,1.8717521506964936,-1.873827212788385,0.5090210348494151,-2.016760348146938,0.002519215784369448,0.01801437593784306,0.01041341104334471,0.9890594526513063,0.03310910706448511,0.00676291460872488,0.020309999470262685,1.1492590344636915,-0.07941666395871094,0.5746295172318457,-0.07941659752905776,-0.083388432785752,-0.6379669748658764,13.948275574115005,0.9879354769115876,105.0,83.0,0.7904761904761904
B0005,23,1,1.8257807475776242,1.8257807475776242,24.21658146702539,3.5614100044534203,2.694074478000972,4.187344026387161,0.22484633144049296,0.0,0.0,0.0,0.56763163871444,0.56763163871444,0.0,0.0,38.165816144899125,31.98795810666763,24.21658146702539,3.404274898198559,13.949234677873736,3492.907,1.881759431693843,-1.883193546754683,0.49304941109665107,-2.0160230713598764,0.0037933120349866447,0.016527646072966157,0.01063265871228976,0.9890594526513063,0.0,0.010055863206278074,0.020309999470262685,1.1492590344636915,-0.07941666395871094,0.5746295172318457,-0.07941659752905776,-0.08396246091646868,-0.5952979511965182,13.949234677873736,0.9708734181241936,105.0,82.0,0.780952380952381
B0005,24,1,1.8251136435078368,1.8251136435078368,24.054990657817566,3.5566107947817986,2.6237674644021887,4.187438187636325,0.23067449635182954,0.0,0.0,0.0,0.5751265455508093,0.5751265455508093,0.0,0.0,38.16526203587147,31.894456524691385,24.054990657817566,3.436465900023053,14.110271378053906,3511.594,1.8710617220066479,-1.873239184822504,0.51045002675325,-2.01719076462715,0.00343888873867598,0.0184795665237881,0.010601199301269827,0.9890594526513063,0.0,0.00999087003210671,0.020309999470262685,1.1502530911016187,-0.0785520841861435,0.5751265455508093,-0.07855201850845701,-0.08632329138775058,-0.5978860484871875,14.110271378053906,0.970846520010523,105.0,81.0,0.7714285714285715
B0005,25,1,1.8255815042203762,1.8255815042203762,24.028778234327,3.5586742170266272,2.5010798299873738,4.18774138117799,0.23845858592777874,0.0,0.0,0.0,0.537870205606472,0.537870205606472,0.0,0.0,38.27549578575718,31.78039681801023,24.024851602995685,3.4449494445307676,14.24671755143018,3431.9370000000054,1.9149807864169255,-1.9139593751505897,0.4336815885962881,-2.0161148625656655,0.0012614422239159216,0.022293343472784406,0.012428306007683396,0.9834592702565846,-0.010396673770270537,0.004542486658843088,0.030706673240533222,1.1492590344636915,-0.07941666395871094,0.5746295172318457,-0.07941659752905776,-0.0838496252944781,-0.6981555167259672,14.24671755143018,0.9762122962909782,105.0,80.0,0.7619047619047619
B0005,26,1,1.8140311275083907,1.8140311275083907,23.93841461307264,3.564103182686905,2.6849988185249796,4.188261122540052,0.22371289710668404,0.0,0.0,0.0,0.550399510141478,0.550399510141478,0.0,0.0,37.982160799183106,31.688747146342205,23.93622764909489,3.4231952488727075,14.043746186110464,3431.125,1.9033151106503572,-1.9030532722310995,0.45609178373993275,-2.0168636304742815,0.0031353992245556606,0.017436056607148274,0.010986122870254368,0.9833519475525948,-0.00019924335724796904,-0.00315885080253075,0.03090591659778119,1.13526327742888,-0.09166948356054276,0.56763163871444,-0.09166940640382885,-0.07051198394485012,-0.7649093799468918,14.043746186110464,0.9619989220381732,105.0,79.0,0.7523809523809524
B0005,27,1,1.8147691941158939,1.8147691941158939,23.811534187517502,3.559588063594272,2.547109116468133,4.187338767288234,0.23399060506233524,0.0,0.0,0.0,0.5382850599145006,0.5382850599145006,0.0,0.0,38.11100191887773,31.596747992569153,23.811534187517502,3.461139819499428,14.299467731360231,3412.406,1.9145345245604473,-1.9134590742247914,0.434873129767018,-2.024643671910137,0.0011043615738374486,0.02107244521922558,0.011888250740971818,0.9830999337466949,-0.0004678607125394585,-0.0032723472807633437,0.03137377731032065,1.100799020282956,-0.12249774431713821,0.550399510141478,-0.12249763958240105,-0.05016297820144107,-0.7414494812876583,14.299467731360231,0.9682161774033905,105.0,78.0,0.7428571428571429
B0005,28,1,1.813969388710352,1.813969388710352,23.754765330883426,3.556833231052199,2.471314764334132,4.187560306288175,0.23947202414141244,0.0,0.0,0.0,0.5378079622620257,0.5378079622620257,0.0,0.0,38.18831137948753,31.565586498787077,23.754765330883426,3.480274215150429,14.433546048604104,3410.688,1.91465469704566,-1.913620909902553,0.43491395027052004,-2.017291134571006,-3.060676830687782e-05,0.023798204805835693,0.013437408935804574,0.9775278820840274,-0.0103444493919429,-0.004348355853378547,0.04171822670226355,1.0765701198290012,-0.13965276969770507,0.5382850599145006,-0.13965264923847093,-0.04840953702418723,-0.9816016072696242,14.433546048604104,0.9719660337399378,105.0,77.0,0.7333333333333333
B0005,29,1,1.802765665167823,1.802765665167823,23.79768342466196,3.5624410850948944,2.6613903306108773,4.18805176248713,0.22469381728284948,0.0,0.0,0.0,0.5522251664663389,0.5522251664663389,0.0,0.0,37.998541119085836,31.59124667045208,23.79410930748377,3.455173082508427,14.200857694423874,3410.718,1.90281236813016,-1.9025819745719061,0.45735642874148813,-2.01713712589233,0.0037901043107805275,0.01847409219854897,0.010712788337093507,0.9771303215071734,-0.0007380666075031961,-0.003431155024294932,0.042456293309766746,1.0765701198290012,-0.13965276969770507,0.5382850599145006,-0.13965264923847093,-0.11499073091564058,-1.6427554580441275,14.200857694423874,0.962787137279011,105.0,76.0,0.7238095238095238
B0005,30,1,1.804077040117352,1.804077040117352,23.801300986918452,3.5591407106855666,2.541762355407921,4.187667484260542,0.2337381121665522,0.0,0.0,0.0,0.5424922966321463,0.5424922966321463,0.0,0.0,38.194201649765226,31.603485399391182,23.801300986918452,3.4825819327963465,14.392900662846774,3392.719,1.9142986331678122,-1.9130621638638965,0.4362089113558066,-2.0159460285100574,0.0006901740069088986,0.021818988592444435,0.012712234662556741,0.9770970658200674,-6.173879803861304e-05,-0.0034306747019492855,0.04251803210780536,1.0849845932642925,-0.13696824213288875,0.5424922966321463,-0.13696812415715545,-0.11684576452200315,-1.6671270669329699,14.392900662846774,0.9722523330293468,105.0,75.0,0.7142857142857143
B0005,31,1,1.8518025516704486,1.8518025516704486,23.78129749955371,3.5573161327793144,2.628919415830567,4.2010701773378685,0.2244802327371113,0.0,0.0,0.0,0.544241741129979,0.544241741129979,0.0,0.0,38.45796400011448,31.91556385491565,23.78129749955371,3.5076959837591097,14.67666650056077,3470.672,1.9208064565057184,-1.920618117118412,0.4205282536761078,-2.0167372379007014,0.0008475435827522827,0.0360580166649898,0.025990507732069738,0.9770970658200674,0.0,-0.002308831500050909,0.04251803210780536,1.0849845932642925,-0.13696824213288875,0.5424922966321463,-0.13696812415715545,-0.11001677612127457,-1.753455633147237,14.67666650056077,0.9851594341639439,105.0,74.0,0.7047619047619048
B0005,32,1,1.8307038456739428,1.8307038456739428,24.204043411413554,3.561870782772737,2.6312552691827045,4.1996223345495824,0.22326557144507364,0.0,0.0,0.0,0.5372596584985462,0.5372596584985462,0.0,0.0,38.49126351534004,32.081128118597164,24.2036410699716,3.3915014198167084,14.287220103926483,3414.109,1.9303817905128964,-1.9298830859597569,0.399294272689169,-2.0183057226929555,0.0011650883880798665,0.036381434313124635,0.021955105059353174,0.9770970658200674,0.0,-0.00016613496091215079,0.04251803210780536,1.0849845932642925,-0.13696824213288875,0.5424922966321463,-0.13696812415715545,-0.08219086879098936,-2.0826398752391615,14.287220103926483,0.9868010670030272,105.0,73.0,0.6952380952380952
B0005,33,1,1.8199041089501267,1.8199041089501267,24.0063252333915,3.5617586337260088,2.654880745360911,4.199853323702163,0.22104596048351946,0.0,0.0,0.0,0.5396940019775727,0.5396940019775727,0.0,0.0,38.31473393357882,31.849792632896243,24.00078927251757,3.3803301579998144,14.308408700187321,3395.219,1.9296707494333813,-1.9293005284805407,0.4002852377219257,-2.016579511976592,0.0019472390588109682,0.03552614479533344,0.019003182909006672,0.9802938109078494,0.0059347202397745935,0.0011745962883474334,0.036583311868030766,1.0849845932642925,-0.13696824213288875,0.5424922966321463,-0.13696812415715545,0.01926252861106883,-1.5367627575035763,14.308408700187321,0.9781294143995015,105.0,72.0,0.6857142857142857
B0005,34,1,1.8093079637028517,1.8093079637028517,23.53999092882516,3.5597307651083123,2.6749688422803803,4.199103467081427,0.21897224844365457,0.0,0.0,0.0,0.5456971228227085,0.5456971228227085,0.0,0.0,37.861934640176806,31.465690433362017,23.53999092882516,3.416430218751927,14.321943711351647,3386.0,1.9236587918872612,-1.923330987770314,0.4135159697940358,-2.0193879194408373,0.0018372947715281892,0.034971258863184224,0.026740733816174693,0.9802938109078494,0.0,0.001780416071932582,0.036583311868030766,1.0849845932642925,-0.13696824213288875,0.5424922966321463,-0.13696812415715545,0.09265317224201683,-0.6934748673808693,14.321943711351647,0.9562333968055877,105.0,71.0,0.6761904761904762
B0005,35,1,1.80460990458052,1.80460990458052,23.566095747572557,3.5575937553540915,2.6159705726789904,4.199998536865001,0.22364252387843475,0.0,0.0,0.0,0.5423989658346879,0.5423989658346879,0.0,0.0,37.90665575786083,31.40934895665031,23.566095747572557,3.39766676229326,14.340560010288275,3368.187,1.928810857737374,-1.9284469980320087,0.40194096557758924,-2.015814483813837,0.0074961910680886356,0.038233291020966675,0.023456774612682304,0.9802938109078494,0.0,0.0017804160719324643,0.036583311868030766,1.0847979316693759,-0.1371402975542748,0.5423989658346879,-0.1371401794199494,0.19654234555799707,-0.2497310401847155,14.340560010288275,0.9583739804596222,105.0,70.0,0.6666666666666666
B0005,36,1,1.7993770651972192,1.7993770651972192,23.978912001702884,3.5597237883937995,2.658447162110498,4.19967522099872,0.22067304968852833,0.0,0.0,0.0,0.549319503555798,0.549319503555798,0.0,0.0,38.34003238560517,31.902247475518077,23.9730227457941,3.4319633187951024,14.361120383902286,3368.266,1.9231727644758427,-1.9231439161693824,0.4145005123309109,-2.019901495893039,0.001392374886299951,0.03566055136694101,0.017265211763579834,0.9745861829321224,-0.010596145247274924,-0.00093228500149982,0.04717945711530569,1.0847979316693759,-0.1371402975542748,0.5423989658346879,-0.1371401794199494,0.10509235184452383,-0.0650924315147398,14.361120383902286,0.9793674552506406,105.0,69.0,0.6571428571428571
B0005,37,1,1.7884432335370462,1.7884432335370462,23.757591205264927,3.559061771422033,2.6979426084271156,4.1991847248803165,0.2174117074890921,0.0,0.0,0.0,0.5531507502623808,0.5531507502623808,0.0,0.0,38.0745950590744,31.649024294808623,23.755161868961988,3.429628733786301,14.31700385380947,3358.719,1.9169200045414236,-1.9170149640438081,0.42729035615010547,-2.016522387288751,0.0025753372180031702,0.03428666211721908,0.02902433306494329,0.9720555670286516,-0.004698059122331788,-0.0041184553986487555,0.05187751623763748,1.091394245645417,-0.13107803137730303,0.5456971228227085,-0.1310779188144452,0.05520577290185802,0.14794235327650743,14.31700385380947,0.966455295063046,105.0,68.0,0.6476190476190476
B0005,38,1,1.7829230484252723,1.7829230484252723,23.51454265913581,3.557015527748059,2.6617272246516333,4.200012480335,0.2202112122344345,0.0,0.0,0.0,0.5488385768122125,0.5488385768122125,0.0,0.0,38.07252758016199,31.48874626238971,23.51454265913581,3.4678195183884166,14.55798492102618,3339.5,1.9220011900976135,-1.922048805055383,0.4161258984825695,-2.017112121704317,0.0011747056452339859,0.03604181828805238,0.02710800027425212,0.9692368910139665,-0.005232839383300769,-0.005634829187541882,0.05711035562093825,1.097677153624425,-0.12533777138125315,0.5488385768122125,-0.1253376640628849,0.05345557186198977,0.26630196549211366,14.55798492102618,0.9663553939296057,105.0,67.0,0.638095238095238
B0005,39,1,1.7730337158018288,1.7730337158018288,23.282413018265935,3.5562481933590964,2.699288287625812,4.1992373656547874,0.21711532049783672,0.0,0.0,0.0,0.5553142581583171,0.5553142581583171,0.0,0.0,37.80133585100446,31.329995610092634,23.27146353182613,3.5094402484809746,14.518922832738525,3331.265,1.9160653316042355,-1.9162302821549877,0.42893766203569794,-2.018009988339822,0.0023816748049826563,0.0346926290942438,0.02232239844045575,0.9633473677949882,-0.010933831660173032,-0.007285264933179299,0.06804418728111128,1.098639007111596,-0.12446189322675107,0.549319503555798,-0.12446178670596995,0.07672776039046797,0.24434927403535078,14.518922832738525,0.9533404524413299,105.0,66.0,0.6285714285714286
