battery,capacity_ahr,capacity_mean,voltage_measured_mean,voltage_min,voltage_max,voltage_std,v_dod_10,v_dod_50,v_dod_90,temperature_measured_max,temperature_mean,temperature_min,temperature_std,ambient_temp_c,temp_rise_cycle,re_ohm_interp,rct_ohm_interp,ir_mean,ir_max,current_mean,current_std,current_min,current_max,discharge_time_sec,eff_c_rate,dvdt_max_abs,dTdt_max,cycle_num
CS2_35,1.062146509486368,1.062146509486368,3.864301444424523,2.699620008468628,4.200138568878174,0.22992531802839947,,,,,,,,,,0.08755160189337201,0.08755160189337201,0.08755160189337201,0.08922754228115082,-0.011333823790321024,0.7663219859132124,-1.099929690361023,1.010309100151062,12092.456991185667,0.316207652170116,43.754140912165255,,38
CS2_35,1.0597458767265806,1.0597458767265806,3.8635338279936047,2.699781894683838,4.200138568878174,0.2330001970369695,,,,,,,,,,0.08785573289626175,0.08785573289626175,0.08785573289626175,0.09060387313365936,-0.0115139315897573,0.7661736606703431,-1.0997490882873535,1.0050714015960693,12077.732020201162,0.31587761260430314,7.4701525443422385,,39
CS2_35,1.0700184071228946,1.0700184071228946,3.866739825198525,2.699458122253418,4.200138568878174,0.22899259592319865,,,,,,,,,,0.08792514166178135,0.08792514166178135,0.08792514166178135,0.09068572521209717,-0.014541439728494063,0.7673179652805913,-1.1001102924346924,1.0059744119644165,12064.578394648794,0.3192872672078614,11.578876319798889,,40
CS2_35,1.0723960385292202,1.0723960385292202,3.8645558855035804,2.699943780899048,4.200138568878174,0.22665393222754793,,,,,,,,,,0.08531064415289151,0.08531064415289151,0.08531064415289151,0.08898594975471497,-0.009989381057484035,0.7658274875089883,-1.1001102924346924,1.0041683912277222,12097.066027976049,0.3191373618840296,8.401982810600785,,41
CS2_35,1.0671283946753434,1.0671283946753434,3.8622508878577246,2.699458122253418,4.200138568878174,0.23274457409019633,,,,,,,,,,0.08558321266549908,0.08558321266549908,0.08558321266549908,0.08817698806524277,-0.008517686681015008,0.7652628680562887,-1.1001102924346924,1.0020010471343994,12082.438191621157,0.3179542208207053,14.226071752502142,,42
CS2_35,1.057469037064564,1.057469037064564,3.8624034396829368,2.699943780899048,4.200138568878174,0.23518604473763868,,,,,,,,,,0.08699271214965969,0.08699271214965969,0.08699271214965969,0.08930836617946625,-0.009752043291031178,0.7658406937618111,-1.099929690361023,1.0090447664260864,12093.40834863775,0.31479037370480045,64.55210896749985,,43
CS2_35,1.0564280574130365,1.0564280574130365,3.866433964761276,2.699620008468628,4.200138568878174,0.22741500249634797,,,,,,,,,,0.08841094391306019,0.08841094391306019,0.08841094391306019,0.09068572521209717,-0.010027329116479583,0.7655989279325132,-1.0997490882873535,1.0054326057434082,12037.37947087473,0.3159442647703259,7.901586279658941,,44
CS2_35,1.0555376826751086,1.0555376826751086,3.866218717404584,2.699781894683838,4.200138568878174,0.22811670751033417,,,,,,,,,,0.08729903664252611,0.08729903664252611,0.08729903664252611,0.08995728939771652,-0.009873457886272126,0.7657087613652337,-1.099929690361023,1.0083223581314087,12027.088071982842,0.3159481027234147,14.005247453751213,,45
CS2_35,1.0538653044295856,1.0538653044295856,3.865798619872365,2.699620008468628,4.200138568878174,0.22963324479638791,,,,,,,,,,0.08698906497665623,0.08698906497665623,0.08698906497665623,0.09076771885156631,-0.009813927963711633,0.7657350902677024,-1.099929690361023,1.0090447664260864,12019.665598844178,0.3156423167306197,5.932094927092544,,46
CS2_35,1.0602560418785458,1.0602560418785458,3.866085317547761,2.699781894683838,4.200138568878174,0.2305120715542156,,,,,,,,,,0.08774150058876869,0.08774150058876869,0.08774150058876869,0.08995728939771652,-0.014549623016208182,0.7672836979776497,-1.099929690361023,1.007238745689392,12055.102168414043,0.3166229284031788,3.6139044981072312,,47
CS2_35,1.0643488507216148,1.0643488507216148,3.8659882439800906,2.699943780899048,4.200138568878174,0.22620362067426542,,,,,,,,,,0.08638372369255055,0.08638372369255055,0.08638372369255055,0.08898594975471497,-0.00989612890181707,0.765816848352041,-1.1001102924346924,1.007599949836731,12025.642075186595,0.31862380724801004,4.157916813021382,,48
CS2_35,1.0656069575135376,1.0656069575135376,3.862613274046212,2.699781894683838,4.200138568878174,0.23297695132264637,,,,,,,,,,0.08558144695420568,0.08558144695420568,0.08558144695420568,0.08817698806524277,-0.011531377334683908,0.7663085461274106,-1.099929690361023,1.004529595375061,12035.228690217482,0.3187463359268675,4.6053430220785865,,49
CS2_35,1.0527904025087338,1.0527904025087338,3.8633193254470823,2.699943780899048,4.200138568878174,0.231433086255911,,,,,,,,,,0.08633536936508285,0.08633536936508285,0.08633536936508285,0.09060387313365936,-0.00651858012974521,0.7648788209006415,-1.099929690361023,1.0126569271087646,12061.478103810456,0.3142272793111561,9.470248307192417,,50
CS2_35,1.0517492977423544,1.0517492977423544,3.8649786353445186,2.699458122253418,4.200138568878174,0.2314181015263282,,,,,,,,,,0.08790366589522161,0.08790366589522161,0.08790366589522161,0.09060387313365936,-0.011255377384806926,0.7663443852805211,-1.1001102924346924,1.0117539167404175,11985.63360542641,0.3159029882373725,35.186304943973994,,51
CS2_35,1.0505610335501672,1.0505610335501672,3.864585485778937,2.699458122253418,4.200138568878174,0.23282427086237673,,,,,,,,,,0.08747139573097229,0.08747139573097229,0.08747139573097229,0.09060387313365936,-0.011762298233037507,0.7659759918673811,-1.0997490882873535,1.003084659576416,11977.29647962097,0.31576572619836213,8.646690576100854,,52
CS2_35,1.0485894467906434,1.0485894467906434,3.864112525427041,2.699943780899048,4.200138568878174,0.2348658340036046,,,,,,,,,,0.08722012940825534,0.08722012940825534,0.08722012940825534,0.08987603336572647,-0.011664152456152694,0.7660355775242603,-1.099929690361023,1.0038070678710938,11964.539070758154,0.31550918812011636,22.2084894117527,,53
CS2_35,1.097343791451988,1.097343791451988,3.6460861679046386,2.699458122253418,4.03404426574707,0.21836682893026726,,,,,,,,,,0.08830777050987366,0.08830777050987366,0.08830777050987366,0.08833643794059753,-1.073034786931408,0.16900459604960655,-1.099929690361023,0.0008838032954372466,3627.4954574535386,1.0890262153492314,0.014915010996296104,,54
CS2_35,1.0936053019170182,1.0936053019170182,3.8590420403777745,2.699781894683838,4.200138568878174,0.23147859564088466,,,,,,,,,,0.08763015599350943,0.08763015599350943,0.08763015599350943,0.08979491144418716,-0.010583085183692758,0.7665192023150628,-1.099929690361023,0.9922481179237366,12447.971321101582,0.3162747555681919,843.047926429476,,55
CS2_35,1.0973967297804519,1.0973967297804519,3.8587588717673986,2.699620008468628,4.200138568878174,0.23374796166801565,,,,,,,,,,0.08618760739535977,0.08618760739535977,0.08618760739535977,0.08817698806524277,-0.011800624497016425,0.7673115017799625,-1.099929690361023,0.9967633485794067,12376.477906711232,0.31920456344590337,397.12776834204845,,56
CS2_35,1.0970198061094467,1.0970198061094467,3.857545059855266,2.699781894683838,4.200138568878174,0.23488579103763238,,,,,,,,,,0.08703446396256007,0.08703446396256007,0.08703446396256007,0.0872892439365387,-0.01045225410975994,0.7667520008993355,-1.1001102924346924,0.9938735961914062,12370.07817171076,0.31926001171323487,52.813515119036964,,57
CS2_35,1.0874381377899436,1.0874381377899436,3.854523248930235,2.699620008468628,4.200138568878174,0.2380216497880781,,,,,,,,,,0.08645595440993438,0.08645595440993438,0.08645595440993438,0.08898594975471497,-0.008789933700274952,0.7662529291344417,-1.1001102924346924,0.9967633485794067,12369.940832974738,0.31647502190213517,55.504633936954164,,58
CS2_35,0.9709384196148267,0.9709384196148267,3.834684177073176,2.699943780899048,4.200138568878174,0.22728410557697765,,,,,,,,,,0.0889541999308649,0.0889541999308649,0.0889541999308649,0.09052217751741409,-0.003098157761147257,0.7611861243962448,-1.099929690361023,0.550297200679779,9869.866838588467,0.3541464507856791,0.01654952835412812,,59
CS2_35,1.0819754732428102,1.0819754732428102,3.859111451711811,2.699458122253418,4.200300693511963,0.2333886643448762,,,,,,,,,,0.08923919356422998,0.08923919356422998,0.08923919356422998,0.08979491144418716,-0.010453041629227071,0.766594933292874,-1.099929690361023,0.9964021444320679,12339.125329751696,0.31567162173824026,6.602765119545262,,60
CS2_35,1.07923337313008,1.07923337313008,3.8584206228386866,2.699943780899048,4.200138568878174,0.2355824402121588,,,,,,,,,,0.08698221694116723,0.08698221694116723,0.08698221694116723,0.08898594975471497,-0.01214026425588774,0.766972800644169,-1.099929690361023,0.9938735961914062,12283.210784478128,0.3163049312951572,7.686674748172451,,61
CS2_35,1.0706666349374832,1.0706666349374832,3.8563489373876245,2.699943780899048,4.200138568878174,0.23654004681709406,,,,,,,,,,0.08729398758948179,0.08729398758948179,0.08729398758948179,0.09149541705846786,-0.011974292303993784,0.7670034455586537,-1.0997490882873535,0.9983888268470764,12283.904149012102,0.3137764540506382,35.47657935163727,,62
CS2_35,1.0727665031450364,1.0727665031450364,3.8617038858894497,2.699296236038208,4.200138568878174,0.23241334463014982,,,,,,,,,,0.08731611739648015,0.08731611739648015,0.08731611739648015,0.08849646896123886,-0.013602372192067592,0.7674909043383191,-1.099929690361023,0.9971245527267456,12215.229016633384,0.3161593946428127,7.420553686403013,,63
CS2_35,1.0703884801238654,1.0703884801238654,3.860014178476281,2.699781894683838,4.200138568878174,0.23510068059182493,,,,,,,,,,0.0887561193281445,0.0887561193281445,0.0887561193281445,0.09149541705846786,-0.011974789908101772,0.7670576342903965,-1.099929690361023,0.998208224773407,12217.483627617825,0.3154003431390114,24.837871321409906,,64
CS2_35,1.0622875610175662,1.0622875610175662,3.859725829967171,2.699781894683838,4.200138568878174,0.23625081019536945,,,,,,,,,,0.09002762774929116,0.09002762774929116,0.09002762774929116,0.09230511635541916,-0.009798071771399621,0.7657711213264313,-1.0997490882873535,1.0085029602050781,12194.909065918793,0.3135927622741245,25.567816689206442,,65
CS2_35,1.0600101970269957,1.0600101970269957,3.86007127441278,2.699943780899048,4.200138568878174,0.2372979955810619,,,,,,,,,,0.08961564049917776,0.08961564049917776,0.08961564049917776,0.09392450004816055,-0.015103316646726692,0.7679871280069134,-1.0997490882873535,1.000375509262085,12162.736456583312,0.31374820320403163,15.839578743562203,,66
CS2_35,1.0579683114192964,1.0579683114192964,3.863900300835361,2.699458122253418,4.200138568878174,0.23149048176134313,,,,,,,,,,0.0880430170259222,0.0880430170259222,0.0880430170259222,0.09230511635541916,-0.011788099636729736,0.765903707103805,-1.0997490882873535,1.0021816492080688,12132.693066830601,0.31391925107888696,6.650623220884919,,67
CS2_35,1.0565131419092513,1.0565131419092513,3.8642744149814465,2.699781894683838,4.200138568878174,0.23236876928490968,,,,,,,,,,0.08830886334180832,0.08830886334180832,0.08830886334180832,0.09149541705846786,-0.011393997253967822,0.7661945296717936,-1.0997490882873535,1.0092253684997559,12104.48334815976,0.31421806296685445,22.009660046214982,,68
CS2_35,1.0519714359003949,1.0519714359003949,3.8614179009801886,2.699943780899048,4.200300693511963,0.23677192236233968,,,,,,,,,,0.08864849891639158,0.08864849891639158,0.08864849891639158,0.09247218072414398,-0.013257408301000029,0.7664691359529806,-1.0997490882873535,1.0034458637237549,12104.520150591969,0.3128663608409305,11.752950216424097,,69
CS2_35,1.0541847528234953,1.0541847528234953,3.8643832146281927,2.699781894683838,4.200138568878174,0.23308403118743154,,,,,,,,,,0.08936092270092226,0.08936092270092226,0.08936092270092226,0.09157814085483551,-0.014936461441569739,0.7669173097194761,-1.0997490882873535,1.0021816492080688,12073.31143155042,0.31433506305877107,8.05636026638448,,70
CS2_35,1.0534118373516144,1.0534118373516144,3.8624173298688,2.699943780899048,4.200138568878174,0.23334416999172192,,,,,,,,,,0.08853762962029015,0.08853762962029015,0.08853762962029015,0.09230511635541916,-0.01365133728065469,0.7674318057176839,-1.099929690361023,1.000014305114746,12073.490764867514,0.3140999308585155,10.589465296990971,,71
CS2_35,1.0478390186484994,1.0478390186484994,3.8637251900954985,2.699458122253418,4.200138568878174,0.23236323541638204,,,,,,,,,,0.08882339846500209,0.08882339846500209,0.08882339846500209,0.09303076565265656,-0.009761370821941224,0.7656915777024005,-1.0997490882873535,1.011573314666748,12037.096432942257,0.31338292321153605,23.544150032916065,,72
CS2_35,1.045493634804263,1.045493634804263,3.8641942486209166,2.699943780899048,4.200138568878174,0.23392370180718702,,,,,,,,,,0.09013795738686245,0.09013795738686245,0.09013795738686245,0.09392450004816055,-0.013453311466601368,0.7663125332111719,-1.099929690361023,1.0032652616500854,12043.924287920643,0.3125042133542965,15.677964730933345,,73
CS2_35,1.044527765336582,1.044527765336582,3.8634104830297558,2.699781894683838,4.200138568878174,0.23408800642669664,,,,,,,,,,0.0883544092066586,0.0883544092066586,0.0883544092066586,0.0931989923119545,-0.013723395157946718,0.7673167660700241,-1.0997490882873535,1.0007367134094238,12018.83863694506,0.3128671636919061,9.08660586538484,,74
CS2_35,1.0435065306858284,1.0435065306858284,3.863481313667514,2.699620008468628,4.200138568878174,0.2349276781205583,,,,,,,,,,0.08854143114083192,0.08854143114083192,0.08854143114083192,0.09230511635541916,-0.01376187681407001,0.7673001849132973,-1.0997490882873535,1.0007367134094238,11995.39733543119,0.31317207804137703,6.882232354692271,,75
CS2_35,1.0391248004772216,1.0391248004772216,3.8646257623308404,2.699620008468628,4.200138568878174,0.2321904053740007,,,,,,,,,,0.08931213139723508,0.08931213139723508,0.08931213139723508,0.0931989923119545,-0.011684145009943796,0.7659021184810891,-1.0997490882873535,1.0066968202590942,11985.078923396475,0.31212554423945926,50.995757673483276,,76
CS2_35,1.0429058766770964,1.0429058766770964,3.865942248566584,2.699620008468628,4.200138568878174,0.23511710072263425,,,,,,,,,,0.08907464404844424,0.08907464404844424,0.08907464404844424,0.09230511635541916,-0.014722902653540421,0.7670858074828009,-1.099929690361023,1.0094059705734253,11961.312799099192,0.3138837031600993,22.327460301498093,,77
CS2_35,1.04250517251333,1.04250517251333,3.864311645794185,2.699620008468628,4.200138568878174,0.23538485089205843,,,,,,,,,,0.08869616699961698,0.08869616699961698,0.08869616699961698,0.09149541705846786,-0.0130383693926411,0.7666527087359192,-1.099929690361023,1.010309100151062,11969.18467836891,0.31355674775664233,6.386081724828925,,78
CS2_35,1.0412270852559473,1.0412270852559473,3.8638255346260393,2.699620008468628,4.200138568878174,0.23698329749444874,,,,,,,,,,0.08909467962325125,0.08909467962325125,0.08909467962325125,0.0923885703086853,-0.013445636394968595,0.7663642262803316,-1.099929690361023,1.0036264657974243,11957.41607453674,0.31348056164940574,10.661105540546187,,79
CS2_35,1.0396424858814086,1.0396424858814086,3.862659926441583,2.699943780899048,4.200138568878174,0.2382109659867281,,,,,,,,,,0.08831331133842468,0.08831331133842468,0.08831331133842468,0.09149541705846786,-0.014960978536361257,0.76691653108462,-1.0997490882873535,1.0043489933013916,11944.239622159163,0.3133487829756466,32.921244490097045,,80
CS2_35,1.0385324020284656,1.0385324020284656,3.8661348548030583,2.699781894683838,4.200138568878174,0.23114118932806563,,,,,,,,,,0.08780121663187304,0.08780121663187304,0.08780121663187304,0.09157814085483551,-0.011846229556979124,0.7658307419233146,-1.099929690361023,1.004529595375061,11931.768321608251,0.31334137124768985,8.087989828207604,,81
